500 1500
424 162 228
207 434 429
245 371 337
124 73 1
10 393 125
14 149 75
188 68 153
28 176 315
13 469 6
120 66 177
104 283 102
364 418 20
68 99 3
341 221 113
469 106 3
68 475 464
295 440 6
98 444 375
370 341 442
330 67 51
389 458 259
322 6 63
22 306 259
257 239 116
433 64 48
80 249 69
262 198 228
325 73 348
260 98 91
356 288 448
403 476 197
430 399 97
446 328 479
95 64 380
146 117 67
16 151 241
493 89 332
363 320 430
482 343 486
262 302 232
395 144 246
122 143 292
490 358 196
490 461 173
398 155 423
130 21 301
205 84 63
228 43 475
251 14 448
54 329 106
475 173 415
493 61 327
303 45 82
387 270 435
33 466 60
374 350 240
396 276 370
125 211 493
366 150 133
58 383 436
416 243 198
179 431 132
202 178 301
168 35 330
450 39 185
424 201 471
20 168 296
285 235 292
41 265 50
68 385 101
128 395 226
461 300 118
69 148 456
15 452 246
483 401 488
239 108 174
130 320 300
197 329 499
314 497 8
99 153 473
92 208 218
50 56 455
456 190 151
226 300 90
157 271 144
446 374 227
183 60 472
401 406 174
71 311 54
368 189 424
414 198 117
469 162 258
387 195 42
270 376 103
401 374 46
343 98 450
420 410 236
371 63 49
369 404 288
213 48 343
82 96 443
184 414 436
80 113 355
229 38 11
55 6 322
364 223 335
158 417 326
464 57 25
74 369 40
23 354 360
133 333 51
267 43 266
463 219 269
137 206 256
474 134 65
200 448 420
61 230 16
123 34 214
185 69 55
14 404 132
443 14 148
45 460 132
45 371 247
266 7 353
60 73 424
186 135 31
125 131 255
203 141 125
139 100 494
76 398 427
285 254 247
433 380 4
125 401 55
416 439 241
260 426 348
306 194 400
348 332 83
224 10 460
4 199 129
46 438 300
76 154 207
401 351 254
239 410 443
344 143 72
377 292 277
160 314 149
293 335 21
348 443 336
145 376 47
448 224 120
398 133 372
338 465 146
498 366 19
334 353 335
118 340 92
15 498 34
14 428 305
308 164 109
410 10 220
87 212 232
37 446 337
339 79 455
128 317 164
139 137 257
339 344 327
439 312 186
178 400 48
269 13 159
147 293 305
431 375 366
180 169 339
25 73 392
104 278 197
265 218 359
92 66 198
409 320 382
426 370 463
288 293 395
403 251 337
326 111 155
99 11 135
164 402 107
308 339 363
481 441 135
187 293 274
22 37 164
379 472 249
237 115 327
9 93 265
472 495 50
122 413 119
227 265 152
123 393 368
202 352 1
371 291 99
424 189 329
8 43 61
38 25 17
19 96 426
289 360 3
344 92 292
346 244 14
457 50 93
68 194 73
344 178 266
424 107 454
199 294 343
149 390 128
195 80 411
41 126 202
184 244 232
456 423 465
360 473 141
377 64 262
317 258 226
149 105 482
58 262 317
133 283 78
162 117 358
284 147 18
464 116 237
191 240 434
440 459 365
266 443 331
253 289 420
430 358 148
373 438 460
212 378 239
415 330 105
138 310 235
470 292 145
219 486 58
375 462 118
387 235 427
496 476 303
212 306 408
217 245 58
288 285 116
101 376 372
433 22 114
276 419 209
498 380 495
173 356 269
228 355 218
256 50 204
329 482 311
96 181 54
338 116 51
166 38 325
447 61 51
382 190 139
107 81 450
229 492 4
347 286 368
201 60 262
65 438 466
59 277 335
116 201 429
42 4 162
454 280 33
238 180 461
106 247 251
419 329 28
394 460 355
219 234 293
464 128 267
308 218 461
324 148 483
499 81 34
482 30 56
276 353 167
113 467 53
341 483 182
230 158 181
489 462 251
394 119 318
311 479 424
210 8 75
54 462 403
225 290 310
184 288 245
268 229 8
148 319 355
223 409 186
346 434 274
233 299 364
323 188 42
199 367 53
484 370 419
106 145 91
479 336 471
7 9 278
311 358 487
145 424 267
295 36 96
331 5 67
169 108 133
275 401 414
257 456 102
69 233 143
233 274 77
467 196 51
471 326 345
488 401 331
337 431 389
362 189 350
140 113 367
343 432 462
209 16 414
43 1 408
102 440 24
434 223 367
293 209 458
424 380 52
150 468 316
479 91 352
20 101 72
282 57 463
153 267 169
193 429 69
250 412 255
274 149 99
367 190 425
22 347 333
435 308 390
137 276 355
457 67 261
262 465 272
365 82 420
46 457 233
95 242 75
247 271 24
321 93 155
145 416 172
438 113 414
342 85 209
293 256 127
279 129 339
255 39 45
26 209 404
365 292 13
63 438 334
120 283 27
340 472 239
251 365 115
304 230 40
167 313 408
324 128 95
151 406 309
332 349 341
44 281 462
286 444 324
155 42 120
247 335 365
10 193 377
483 149 280
106 189 303
137 284 152
73 68 167
170 36 423
419 250 176
24 127 304
195 72 41
453 213 287
357 254 357
62 402 396
398 364 310
372 398 88
231 121 330
402 312 71
61 228 138
389 52 460
73 380 304
369 224 147
18 464 408
116 130 383
372 246 459
7 396 402
28 305 219
319 299 172
249 365 42
201 119 274
474 471 353
76 80 268
68 481 285
16 297 187
258 12 204
26 176 109
405 37 204
126 280 437
118 219 499
380 59 40
156 481 172
386 48 315
201 152 312
78 170 492
390 364 445
227 74 213
165 26 108
274 221 235
237 52 303
275 414 485
199 101 180
186 274 119
406 205 160
163 71 177
266 114 24
27 12 260
121 187 174
206 355 156
188 267 337
488 487 476
313 35 50
152 202 10
417 384 215
451 145 199
422 115 208
396 306 79
242 487 303
235 264 393
300 441 372
112 413 368
309 254 325
447 288 481
121 176 48
491 463 209
38 371 490
375 444 456
82 413 79
304 194 322
270 467 300
253 237 69
417 65 26
410 278 393
358 324 226
85 195 86
141 230 117
471 284 379
199 9 430
480 359 287
491 283 145
105 215 169
407 190 421
18 365 306
4 336 59
329 121 45
431 412 478
219 353 7
439 155 44
66 436 257
383 460 10
95 347 81
409 325 203
243 116 112
438 407 302
497 192 433
334 199 103
45 438 207
147 239 206
140 327 277
382 440 414
331 186 142
382 272 481
112 104 140
316 102 365
473 14 119
180 214 440
172 175 124
257 483 94
339 188 446
209 85 128
320 341 125
77 483 102
387 500 446
287 349 183
421 79 169
178 471 143
5 477 191
84 391 139
90 182 195
146 324 392
34 432 177
246 244 89
51 133 196
306 37 123
250 2 141
323 185 339
112 397 319
259 393 148
453 291 97
131 215 388
131 163 36
356 317 411
78 19 149
149 305 243
346 108 403
445 437 153
83 45 91
151 418 259
286 465 447
159 400 54
416 414 166
79 263 434
65 276 229
15 293 170
452 87 132
470 389 35
465 402 486
348 16 344
480 69 89
407 143 421
114 490 136
307 370 282
291 200 276
207 19 345
337 222 407
190 137 366
198 150 451
481 385 231
250 308 431
400 90 425
110 494 112
175 324 236
323 187 260
427 323 270
178 128 75
415 73 299
397 343 343
320 328 114
70 487 413
303 381 50
58 51 284
66 361 6
217 62 280
58 375 354
109 225 460
142 175 168
381 7 241
145 481 162
407 301 428
109 187 54
421 469 329
57 397 292
282 110 229
423 101 400
242 263 324
186 296 13
214 178 169
70 253 249
286 412 365
355 447 358
5 177 359
230 450 332
86 333 354
239 226 419
56 100 462
132 380 307
334 454 176
220 300 16
40 450 80
194 329 167
446 237 330
482 182 221
110 39 245
86 82 74
54 432 354
286 40 446
287 59 206
333 416 114
6 376 467
348 470 483
293 174 79
213 376 211
364 254 333
154 408 181
226 258 11
32 46 167
42 461 2
451 188 369
198 225 351
384 225 364
207 108 429
87 62 25
419 31 324
456 390 466
169 254 337
363 108 341
121 262 370
133 315 78
112 172 232
495 231 78
227 417 297
54 247 198
245 382 224
307 198 149
353 270 226
447 224 354
73 401 214
135 23 190
270 268 186
164 291 414
106 163 408
355 191 154
232 111 277
496 115 293
107 431 275
246 338 99
486 157 82
340 327 395
64 59 167
9 138 426
366 14 305
419 33 150
57 331 211
475 138 83
135 480 349
59 44 83
364 321 212
131 295 176
372 229 159
477 364 486
376 426 315
138 486 289
50 7 279
428 449 481
176 327 156
477 173 445
491 244 266
230 317 289
284 8 206
101 71 112
444 42 256
448 406 442
142 27 38
289 153 336
53 134 304
415 40 130
347 48 89
309 67 410
206 345 409
359 253 324
360 172 313
217 155 431
280 126 330
315 262 289
263 140 105
248 264 40
437 406 52
486 413 134
391 448 306
438 406 302
416 448 222
297 368 480
91 400 21
203 472 378
45 494 105
8 25 453
402 362 291
5 414 493
252 120 194
402 302 137
31 333 436
412 381 434
64 458 70
36 316 228
58 140 236
320 160 192
142 153 392
313 499 288
351 390 229
246 496 366
488 300 496
121 465 500
309 243 78
100 30 337
442 333 438
75 318 368
460 98 244
25 320 274
385 421 449
269 185 405
285 493 430
134 385 101
130 111 377
320 53 247
434 175 10
352 316 300
260 27 122
282 64 169
467 447 330
145 84 256
213 283 28
428 223 192
67 419 400
459 258 136
377 480 405
1 49 403
21 426 79
86 145 312
258 119 212
184 444 244
481 123 401
340 250 287
452 379 413
151 363 132
468 31 152
190 494 83
106 120 499
81 313 278
452 73 365
285 82 324
401 320 165
26 363 348
292 280 150
289 435 258
476 62 48
310 425 354
430 1 403
180 447 322
256 220 412
28 489 12
166 135 160
258 263 202
316 82 213
43 99 102
19 439 489
76 98 204
264 336 45
416 187 227
91 132 146
155 460 149
66 183 271
277 325 366
80 466 77
55 170 138
497 84 222
474 24 311
437 337 113
388 78 495
38 408 215
191 405 174
13 257 132
152 266 375
484 72 327
142 24 319
307 95 255
153 15 188
263 371 445
65 436 346
446 23 404
109 90 304
472 24 323
446 19 273
43 248 209
155 89 403
139 90 23
102 269 119
467 484 260
96 27 137
377 165 168
23 65 216
13 274 430
270 317 394
195 139 481
341 252 16
90 196 500
123 11 237
150 336 97
274 93 97
75 228 332
190 441 135
97 86 72
65 117 364
332 53 460
346 20 61
81 408 497
49 485 180
486 82 192
352 59 87
248 420 41
247 109 117
368 7 481
79 110 33
84 146 75
222 142 226
357 244 148
201 83 267
337 219 456
340 402 33
381 458 236
183 132 457
268 262 194
100 223 58
263 499 331
39 163 209
242 79 480
422 85 423
295 464 132
241 151 412
40 362 268
467 205 171
348 86 281
293 34 221
432 125 424
210 38 125
387 134 18
476 364 20
9 188 222
339 278 446
125 124 278
478 64 311
99 208 178
326 141 33
181 418 317
346 9 343
405 30 144
466 99 494
46 425 482
458 359 361
247 38 458
271 272 106
252 193 462
85 438 226
250 392 335
88 416 330
225 233 312
343 6 412
482 141 318
417 17 355
307 48 379
492 183 498
127 90 225
129 170 100
395 333 497
396 67 438
335 385 269
180 356 200
184 296 421
1 262 9
379 349 377
31 346 486
196 223 429
394 14 447
467 51 146
319 219 462
90 416 312
323 164 376
79 124 30
219 78 322
