30 800
22 16 117
8 26 188
12 3 109
6 21 414
11 4 429
20 28 7
4 13 487
19 29 121
16 3 52
22 26 12
7 28 357
21 26 306
4 1 334
10 26 199
2 22 212
27 3 393
9 12 382
10 2 351
10 19 148
27 2 170
2 14 7
29 30 352
23 14 389
1 6 499
16 24 277
12 19 205
9 1 492
3 19 228
11 24 183
26 11 295
25 5 172
30 26 218
3 26 238
9 2 360
23 12 342
24 9 242
6 7 280
2 17 318
9 10 428
15 10 282
1 12 177
18 7 361
27 24 303
7 5 485
21 24 483
2 23 208
26 5 204
27 26 102
2 6 347
9 7 17
27 25 482
21 7 187
21 6 177
29 19 3
28 4 279
7 1 54
8 14 291
15 29 33
29 15 458
17 28 69
30 16 115
14 23 340
11 27 323
13 28 254
16 15 155
12 1 274
16 6 458
25 26 315
26 16 212
25 2 264
7 12 368
6 8 238
24 4 379
10 3 492
7 16 70
10 6 24
24 12 264
10 30 462
23 7 428
15 19 41
5 20 58
29 7 212
5 2 494
21 29 269
24 8 410
20 11 26
30 15 401
5 14 30
7 6 91
16 19 96
9 14 209
14 13 36
3 11 258
26 14 55
25 20 434
3 27 225
10 25 277
28 29 312
28 30 174
1 29 127
28 9 110
21 12 327
17 14 398
23 5 284
12 7 258
13 9 73
21 17 23
10 24 393
16 29 288
28 20 21
19 20 288
28 15 427
14 9 298
18 3 43
1 2 103
22 17 350
24 6 1
21 18 110
27 1 15
4 12 315
9 8 163
3 10 88
23 20 241
4 19 305
23 30 181
13 15 313
13 24 252
10 13 443
6 17 225
12 21 21
24 19 170
7 4 416
17 27 423
5 11 310
30 7 426
26 20 98
17 1 154
9 21 371
4 29 412
11 1 428
27 5 285
21 30 26
25 16 91
14 3 498
1 13 107
28 7 188
13 10 28
30 5 398
27 21 284
12 29 277
23 15 264
7 17 451
3 15 217
10 29 412
19 13 234
27 4 151
18 22 246
