50 2400
32 40 273
13 43 33
28 45 127
32 43 60
34 29 81
32 19 79
22 19 39
44 43 145
45 22 29
7 49 209
31 32 405
38 3 183
45 33 34
6 12 302
12 48 174
4 24 41
15 1 152
22 18 415
44 37 253
20 39 462
47 36 306
50 20 349
3 48 181
7 11 295
17 25 235
2 48 151
14 13 278
9 49 8
46 10 180
17 4 279
29 16 123
40 7 378
18 42 198
40 20 420
39 42 465
26 37 71
28 16 459
33 16 357
6 29 413
44 12 357
41 26 64
12 45 292
34 36 459
35 46 84
42 28 402
41 2 41
7 33 58
40 48 36
5 41 361
37 50 488
3 8 418
32 13 180
28 11 322
49 45 72
30 31 136
39 13 363
22 42 254
34 20 256
13 40 263
49 38 277
36 28 174
30 25 249
29 42 117
10 19 413
21 16 307
36 14 112
36 24 223
25 24 385
13 8 123
30 27 393
20 11 456
46 6 24
48 12 154
34 11 171
17 23 195
36 37 227
32 44 7
47 37 188
18 37 422
7 38 460
50 35 277
28 39 443
14 40 456
20 10 317
42 46 309
9 15 293
21 11 13
28 3 364
44 21 53
36 5 362
26 18 422
24 27 5
4 33 107
46 41 18
33 12 412
15 9 356
47 3 121
15 44 40
50 24 348
18 20 23
1 7 430
18 14 426
4 14 148
44 31 430
36 11 127
2 49 304
3 45 154
45 41 177
30 6 145
17 46 290
50 21 384
34 31 181
33 22 400
8 46 422
39 7 55
21 47 165
20 25 105
38 44 344
4 27 475
29 12 211
8 30 351
8 1 145
7 18 17
10 29 496
9 14 482
33 42 398
45 20 206
41 30 371
16 25 44
1 3 343
49 36 441
40 4 457
15 6 53
12 13 459
10 42 251
47 33 402
4 25 71
49 16 162
33 4 53
46 33 6
41 22 100
39 29 186
35 26 250
47 25 435
23 26 212
34 30 303
42 43 235
46 22 299
1 12 261
26 44 78
40 16 53
43 16 101
43 47 377
13 48 193
34 42 386
2 13 134
14 35 137
30 19 331
13 25 384
19 25 48
9 30 123
38 26 243
39 2 499
32 14 155
47 17 283
33 7 73
15 30 303
7 41 498
43 31 427
2 3 58
46 1 151
2 18 487
27 34 316
45 38 177
3 11 429
18 27 250
12 14 479
32 50 108
25 32 193
9 26 93
15 28 171
8 34 392
16 21 348
36 40 181
4 38 311
30 1 355
22 9 415
17 33 5
4 3 438
39 35 490
12 37 272
11 4 355
9 33 13
34 9 381
5 26 372
14 7 66
48 46 134
39 17 420
12 31 427
7 50 241
22 46 134
14 45 299
16 48 327
37 32 268
41 23 187
36 47 261
41 7 417
45 49 52
1 26 446
27 22 60
19 5 380
6 40 95
6 5 358
41 36 406
4 13 52
5 48 371
49 10 65
2 28 102
14 27 344
38 25 411
1 28 343
27 18 27
35 1 417
1 9 442
45 23 272
36 27 119
2 1 112
28 31 11
42 27 359
50 30 442
14 19 20
28 49 450
29 38 117
33 36 477
4 47 475
38 43 250
33 30 177
35 2 458
12 22 447
18 17 343
14 21 131
46 32 355
8 31 183
5 49 483
47 2 444
26 40 231
35 41 95
3 49 101
24 19 91
16 15 242
14 50 479
36 10 414
31 44 119
25 19 213
37 11 1
37 17 376
39 43 305
20 4 329
43 9 388
21 41 53
15 32 140
27 21 201
29 9 323
29 18 440
46 26 11
34 35 490
45 11 229
26 41 290
10 30 441
41 39 6
22 32 490
39 46 31
29 7 252
9 48 349
26 10 207
50 5 346
16 17 320
44 35 228
17 47 65
9 44 38
20 40 422
5 11 342
5 44 8
18 39 178
28 14 113
15 48 151
34 24 85
39 4 352
34 5 433
38 22 380
33 15 234
8 16 257
2 42 347
5 18 138
26 46 218
44 17 68
8 50 192
7 9 7
21 39 176
42 22 343
39 12 167
19 37 444
25 21 397
48 7 466
49 48 463
40 9 314
8 19 123
37 45 372
45 46 422
32 36 254
39 20 327
21 13 292
11 42 145
45 32 37
18 30 98
22 49 91
29 1 394
25 13 168
34 19 178
35 3 244
13 4 302
12 9 197
42 49 54
33 43 449
49 21 75
49 7 439
47 11 65
25 3 162
31 49 137
27 32 282
19 40 342
41 5 125
32 11 68
26 29 396
17 24 408
43 20 303
16 3 210
32 33 356
40 29 413
20 19 237
8 45 483
39 28 423
19 49 204
8 35 487
45 34 394
40 24 424
43 22 449
27 46 142
20 3 100
31 1 231
12 36 244
40 36 287
36 23 187
14 2 53
32 15 78
27 44 279
39 23 390
19 11 478
45 1 225
24 44 121
41 11 245
47 40 182
29 26 148
31 29 394
29 36 300
39 45 490
46 35 161
44 9 37
34 15 371
8 36 450
36 30 333
46 7 358
23 8 100
13 6 284
24 5 333
2 11 95
48 23 258
47 30 362
33 18 382
12 11 196
19 36 287
8 32 214
24 16 223
36 41 464
48 19 13
17 15 298
24 20 406
14 28 334
26 12 474
8 6 1
31 46 154
29 49 450
38 37 24
49 14 325
5 6 1
9 31 83
14 24 447
5 7 48
36 42 123
14 43 209
42 11 212
21 35 311
17 49 171
33 23 411
43 44 145
10 32 94
21 14 306
17 30 303
13 12 363
3 1 477
4 12 392
24 14 257
24 31 306
47 7 147
6 23 337
24 25 400
37 41 57
2 24 163
28 30 91
45 47 332
14 23 311
13 29 305
23 16 247
41 34 293
26 16 248
21 43 170
5 45 204
28 40 141
20 9 444
48 11 48
15 23 149
2 35 178
43 30 274
30 45 301
1 38 367
29 46 310
20 12 107
1 16 358
36 44 372
12 46 445
13 39 410
38 40 500
11 19 437
16 18 278
31 14 365
37 7 373
47 14 123
1 34 447
22 4 375
25 31 393
32 12 138
35 49 344
2 37 102
12 7 386
41 4 132
19 3 437
32 34 431
37 26 152
33 31 340
14 30 377
32 2 26
45 12 447
37 15 434
30 17 36
13 30 104
23 6 421
33 44 180
42 47 246
10 15 432
48 4 157
4 20 377
32 38 142
25 45 37
20 42 216
41 13 390
30 37 320
17 7 287
29 28 228
29 41 12
25 6 388
11 45 267
23 4 357
43 19 43
46 15 201
23 35 195
23 25 313
12 23 318
9 25 186
38 7 103
6 16 423
35 48 430
2 12 110
3 14 253
41 25 225
17 14 323
29 13 296
47 6 118
3 12 359
38 46 11
40 1 40
44 13 407
3 35 138
6 7 272
13 11 426
22 43 141
26 35 346
12 29 182
43 3 439
18 7 155
1 35 69
10 44 247
21 44 249
9 10 116
36 4 326
39 44 323
11 17 431
47 13 157
26 24 256
49 37 16
22 2 418
49 13 302
23 24 117
6 32 243
24 17 448
38 41 447
24 10 356
45 44 318
10 31 327
9 13 347
20 50 175
47 35 139
50 37 486
15 38 395
28 48 463
9 2 71
23 32 15
26 5 260
15 13 331
7 3 104
44 6 312
26 23 73
22 39 346
38 34 103
6 17 174
25 17 150
12 38 415
13 34 308
17 42 297
35 32 113
17 29 444
13 9 165
12 19 169
2 4 8
14 46 23
34 18 229
32 27 274
24 48 212
45 13 138
50 17 206
48 30 377
34 26 439
16 43 453
12 49 97
32 25 97
45 29 178
8 39 436
36 25 376
46 27 330
7 12 243
31 27 144
47 22 443
37 39 359
14 33 250
21 5 390
13 41 493
48 37 396
22 40 197
31 11 422
41 29 163
25 40 283
48 16 483
15 26 235
11 20 154
35 21 377
13 18 273
46 44 42
20 28 451
18 50 225
35 23 253
39 36 28
27 6 462
37 2 465
22 6 387
4 26 426
1 8 236
26 6 202
46 31 147
15 39 392
9 29 143
15 49 68
16 22 417
27 28 363
4 18 106
10 21 343
42 10 359
23 7 165
48 43 337
4 46 212
40 3 105
37 13 355
38 8 14
15 2 461
29 33 480
5 3 308
31 34 488
39 50 75
9 3 72
33 24 74
4 48 382
16 9 142
14 4 445
37 23 98
44 1 32
27 11 40
30 44 343
30 15 434
1 23 281
29 31 144
44 38 208
10 22 166
11 15 128
2 44 279
38 12 197
13 28 357
17 31 441
50 32 273
41 32 42
49 3 112
7 35 199
37 12 405
33 5 47
39 22 411
25 9 30
7 31 130
29 8 413
4 19 111
29 10 350
24 22 482
50 44 467
36 13 114
25 22 311
45 35 114
42 13 5
42 34 346
25 2 144
49 2 304
34 46 214
5 23 461
37 24 155
9 7 58
31 6 104
14 49 440
6 10 283
14 37 305
9 17 383
40 13 202
23 5 50
8 28 41
5 25 158
34 28 265
19 13 278
28 47 256
46 9 421
2 47 335
18 23 409
40 49 68
44 46 97
14 3 486
35 39 471
47 27 346
13 16 122
50 7 406
32 7 335
24 37 378
42 15 428
40 35 108
24 30 153
49 39 220
31 50 160
15 46 159
42 35 247
38 45 160
5 28 295
15 47 38
3 7 175
3 29 287
14 32 140
18 26 167
34 1 408
22 13 298
45 8 230
16 47 478
43 41 270
15 16 117
33 41 438
27 38 13
6 9 340
24 34 133
2 39 100
23 50 15
41 35 11
10 28 189
22 29 467
13 44 495
3 41 95
24 1 56
19 29 431
34 25 244
29 11 124
27 23 437
25 47 50
24 3 496
49 40 72
36 34 112
43 23 377
28 26 414
45 30 32
25 42 237
23 44 306
43 38 468
14 5 68
3 6 342
26 47 25
45 50 81
32 47 414
12 1 91
19 10 46
13 14 409
16 10 427
22 48 354
30 10 315
50 10 259
47 1 112
23 43 222
18 2 247
42 9 459
49 20 387
9 42 53
4 23 263
36 8 52
1 18 11
15 4 17
35 8 184
20 16 194
48 45 465
48 50 480
23 39 177
46 40 469
49 27 247
14 29 189
30 21 414
16 40 2
35 19 259
8 2 193
42 16 472
10 20 138
5 1 262
17 22 148
33 14 111
28 21 286
37 47 18
39 11 433
45 15 227
26 22 243
40 17 479
1 30 324
47 4 205
6 36 121
28 13 89
22 16 422
8 49 479
31 37 80
10 48 415
21 45 297
31 12 174
28 4 499
9 27 427
19 39 234
37 4 75
7 17 179
27 14 221
15 20 216
26 17 378
14 6 335
23 11 10
17 5 7
33 38 77
4 37 468
34 8 71
42 39 211
4 6 402
37 29 226
14 42 170
37 22 463
50 26 258
33 9 95
13 36 465
7 8 359
20 24 373
12 17 17
29 20 168
21 19 413
18 9 472
19 1 324
22 27 488
21 24 169
44 25 235
39 33 483
11 33 431
18 34 252
35 31 13
1 24 204
30 24 375
35 20 174
36 49 97
42 18 153
32 1 34
34 3 110
2 29 158
26 36 107
32 37 79
28 10 102
27 7 18
11 22 207
3 20 333
10 27 309
36 46 450
50 47 252
35 40 124
22 1 228
34 44 387
37 8 418
42 30 495
48 13 19
2 43 245
23 33 304
1 13 41
16 27 189
1 46 433
17 48 417
1 17 384
9 4 151
7 34 398
11 13 463
10 3 131
45 7 146
25 37 298
20 29 70
29 32 1
45 25 487
11 10 459
20 43 225
21 1 465
13 38 181
26 7 72
42 12 344
46 17 68
9 18 225
32 42 359
18 48 172
36 17 249
22 3 85
44 30 415
38 27 306
4 49 352
7 47 345
1 32 346
9 36 198
18 13 102
45 28 247
7 22 84
50 19 312
18 32 23
33 1 432
15 42 3
45 5 253
3 44 330
38 16 175
15 31 8
43 2 39
28 46 496
16 6 260
13 15 343
14 39 34
23 18 274
13 21 71
19 45 480
20 37 389
27 3 298
34 39 61
32 24 369
10 37 498
7 36 183
24 12 364
38 6 96
39 9 119
20 41 331
40 25 397
7 27 103
50 29 467
12 40 443
49 22 298
31 33 225
21 25 255
44 4 307
22 38 409
37 9 382
21 26 292
20 34 176
12 8 156
31 10 350
44 14 458
41 37 94
26 31 246
34 48 88
15 17 237
42 5 172
20 1 415
49 19 386
46 37 257
12 50 106
33 29 100
34 27 13
36 48 104
43 1 444
5 20 143
7 28 465
15 34 84
3 34 84
6 20 308
23 20 195
1 31 45
5 42 107
15 11 468
17 1 357
49 34 192
44 2 282
39 15 78
49 33 53
12 44 331
18 29 197
43 28 289
6 13 494
26 28 498
17 9 494
48 41 314
48 25 340
38 50 46
35 22 497
44 40 77
30 2 11
42 38 440
46 49 130
25 36 115
16 11 372
40 15 136
8 17 396
18 45 211
10 50 318
6 48 452
25 39 492
43 48 404
40 39 19
35 38 239
10 23 217
40 22 103
29 44 199
38 29 293
25 14 421
30 16 436
35 36 1
34 12 422
44 32 496
27 37 362
3 23 92
2 16 306
19 35 414
23 13 160
26 3 341
13 45 311
37 18 76
43 5 296
49 9 156
12 28 375
31 19 357
7 24 282
21 12 27
24 38 491
30 32 255
3 10 299
2 36 318
4 22 315
50 42 408
16 14 316
1 19 365
1 40 175
35 44 164
43 17 43
46 2 12
8 5 271
31 38 417
23 49 344
43 26 209
35 37 151
47 43 35
12 42 31
35 6 375
40 28 491
43 34 190
34 21 433
17 34 124
2 21 88
25 29 296
24 33 5
10 39 498
26 15 402
32 21 45
3 15 329
48 3 95
26 8 116
24 23 397
1 5 19
20 46 439
35 50 379
9 45 290
41 12 50
12 25 18
4 36 300
32 20 198
34 37 428
46 45 308
15 37 331
19 50 224
35 4 311
42 20 220
26 45 217
22 12 488
12 41 239
32 39 220
45 4 264
18 5 372
10 12 113
45 24 353
36 31 468
5 40 201
1 36 223
45 36 36
35 18 242
25 1 235
1 25 315
37 6 394
40 50 300
30 4 207
2 30 345
39 18 148
8 11 365
11 26 112
29 2 34
13 27 13
12 26 29
5 17 188
40 26 178
14 44 157
4 11 477
13 5 64
42 21 369
21 30 86
11 5 7
36 19 45
7 13 278
48 18 356
28 33 3
14 22 343
12 20 240
21 8 460
33 27 123
49 47 466
50 33 177
6 38 324
27 30 492
46 13 430
23 15 280
36 29 346
30 49 457
32 29 434
9 23 333
46 39 140
4 41 88
7 23 455
3 13 223
6 19 102
15 45 470
8 44 241
9 38 276
45 16 364
16 8 28
37 31 165
37 1 149
49 42 440
3 40 482
29 50 130
12 3 458
9 50 469
1 50 258
25 18 200
19 18 318
24 39 129
17 38 383
29 48 378
13 35 316
13 20 10
6 34 84
44 49 417
2 17 46
8 4 353
29 23 183
10 40 313
18 36 464
44 5 120
7 46 485
34 17 5
50 15 196
13 17 223
34 4 330
27 47 123
45 42 154
22 44 321
18 3 261
26 14 320
9 20 244
4 44 311
15 7 211
29 47 326
13 7 20
43 14 251
48 9 27
32 9 172
38 28 250
47 32 116
24 26 386
37 3 393
48 47 60
27 13 429
23 36 196
30 33 469
20 22 313
4 35 75
14 10 414
1 4 132
45 18 314
28 41 403
3 22 45
28 36 218
19 7 73
25 48 424
39 30 401
46 25 159
46 43 452
23 9 230
21 29 361
43 18 31
29 3 219
10 34 436
48 2 496
23 2 311
41 16 451
35 43 272
4 10 4
12 15 428
5 39 241
29 17 58
19 12 365
35 14 18
24 4 117
13 31 240
26 48 240
44 19 432
34 13 415
12 2 447
37 38 90
9 43 201
39 47 119
41 1 439
33 19 425
17 18 266
20 18 357
29 5 80
19 46 6
35 17 480
8 27 425
21 40 283
21 28 207
44 39 151
5 38 183
45 17 170
12 39 295
22 30 221
19 15 71
49 15 253
8 29 228
43 49 332
46 50 196
19 6 446
48 14 255
40 31 9
10 17 266
42 31 486
1 15 366
1 45 332
21 49 243
29 27 183
9 22 284
43 25 390
40 38 374
38 42 243
25 38 103
46 12 335
18 28 438
15 5 69
16 37 390
46 38 134
5 31 153
34 45 223
29 25 216
28 22 318
47 42 409
5 19 487
17 16 390
49 30 479
30 26 67
29 34 54
17 20 414
29 45 41
34 50 296
21 17 434
47 45 485
38 24 7
49 31 416
16 50 481
26 11 69
37 25 371
32 17 388
17 8 63
10 49 143
27 26 320
32 35 195
45 10 445
28 38 186
16 19 104
28 9 283
11 43 190
16 5 273
39 3 224
16 39 441
8 40 251
32 45 472
35 16 263
35 12 141
10 45 255
4 45 253
33 28 309
6 4 165
39 34 483
42 26 199
1 49 294
40 30 154
45 19 113
10 36 159
40 23 303
31 45 314
46 42 391
4 39 90
15 18 167
38 13 91
7 44 98
4 7 413
24 21 108
22 15 180
46 30 404
26 34 314
41 49 324
43 15 213
33 11 420
9 39 160
48 22 95
45 27 158
26 42 72
19 23 220
11 16 432
16 7 312
39 19 72
47 9 495
18 19 442
30 39 391
50 34 359
37 43 312
32 3 384
11 47 420
9 8 270
49 12 205
38 14 371
22 47 380
23 12 91
43 12 420
42 6 345
45 6 324
10 41 463
42 48 280
40 12 32
33 20 487
31 7 348
35 24 44
33 6 26
39 6 63
27 19 423
20 13 308
13 49 224
30 20 200
22 37 128
5 30 473
9 35 18
26 43 432
27 48 357
37 36 5
48 29 223
41 27 189
42 33 406
50 40 48
10 6 9
11 21 19
31 26 99
44 34 369
2 23 347
25 27 174
8 24 33
18 6 481
31 3 325
44 27 60
23 14 460
11 38 311
31 36 496
16 13 276
19 48 52
36 16 483
30 29 274
16 44 393
20 36 11
35 33 326
6 15 427
5 27 290
9 1 291
3 17 148
3 19 34
28 23 134
33 26 431
13 37 5
17 32 281
31 17 261
9 47 63
10 9 493
40 33 454
13 26 404
7 19 415
21 20 95
10 13 207
34 32 391
2 20 181
25 43 347
28 44 97
3 27 322
4 31 165
41 24 29
40 8 107
16 34 331
46 28 339
5 12 117
3 33 126
5 2 219
39 8 435
4 50 143
22 41 488
33 40 456
18 12 91
38 39 412
47 12 272
5 33 60
49 41 55
39 21 226
34 16 392
24 29 376
20 33 382
42 4 497
24 49 136
28 25 78
11 37 381
37 21 342
17 10 305
27 15 390
21 27 310
42 36 353
35 29 368
21 18 183
22 8 209
23 27 200
47 19 14
19 8 371
25 12 59
48 34 133
3 47 151
16 26 498
24 43 330
39 26 84
21 46 117
44 24 5
40 27 294
2 32 494
49 43 221
18 24 325
44 50 139
17 3 260
8 25 380
27 17 411
12 21 497
47 48 330
20 45 248
33 21 369
44 33 494
41 10 259
48 28 105
24 2 407
36 18 414
38 47 354
22 33 349
15 22 434
26 21 8
20 26 124
6 47 262
8 48 148
23 31 420
36 26 79
49 46 148
14 25 261
5 4 38
48 20 358
9 37 395
15 35 146
19 26 44
38 20 219
23 29 113
6 28 404
43 37 324
41 17 151
32 4 199
50 36 172
50 8 287
12 6 92
11 50 311
27 5 459
30 12 206
39 10 99
33 17 349
14 31 111
24 13 255
21 7 475
14 41 371
27 16 318
29 14 265
1 6 199
11 44 337
24 40 249
31 35 353
30 11 173
13 32 31
49 29 210
25 35 344
48 24 102
20 7 441
34 7 317
29 21 433
45 37 450
18 22 447
6 50 233
18 4 132
30 13 94
50 28 15
42 17 340
24 47 76
48 35 438
28 2 115
40 41 113
19 31 326
23 47 217
31 23 263
22 14 478
28 37 388
21 6 365
33 46 390
8 13 135
18 10 442
25 49 414
29 30 189
2 34 177
8 15 477
16 46 323
3 18 474
5 10 460
48 1 194
46 5 11
7 39 411
11 8 38
6 43 258
31 21 339
40 34 182
38 23 403
8 10 413
4 1 34
17 26 404
13 10 183
37 16 87
19 44 331
13 19 356
12 16 179
37 30 285
39 38 185
19 9 380
38 17 355
19 20 247
40 5 196
48 33 350
6 2 422
31 30 241
27 24 16
7 5 57
4 29 189
11 23 434
42 37 80
36 45 124
20 21 253
16 20 153
38 10 138
15 21 298
48 42 429
4 21 44
20 17 179
8 43 291
19 32 281
46 36 298
42 25 2
2 15 141
7 4 107
6 33 404
42 45 420
7 14 355
18 1 164
6 31 111
25 11 437
28 35 150
21 32 157
34 23 263
4 34 158
32 10 485
31 9 309
16 4 274
5 9 50
26 33 289
31 13 287
21 33 218
36 2 473
36 1 339
36 15 400
42 3 286
27 42 45
30 7 198
28 27 361
34 41 472
10 26 10
31 16 317
18 31 182
40 18 372
10 35 231
48 31 416
44 15 124
17 27 122
38 2 245
30 34 221
10 2 35
15 14 498
7 20 371
3 4 307
7 25 215
43 33 32
27 35 212
11 27 66
20 27 466
26 25 279
35 11 427
4 32 187
48 38 298
47 44 392
6 35 177
32 6 269
48 27 212
39 1 269
27 50 267
20 32 494
2 50 279
40 44 403
45 21 474
23 46 120
3 16 485
37 35 223
42 7 438
14 48 395
30 40 137
11 49 123
25 41 183
27 9 1
38 36 462
47 15 393
11 7 246
21 10 382
20 15 375
30 14 358
23 17 144
24 15 328
6 21 83
50 45 448
33 47 244
36 20 105
41 40 80
38 49 279
46 16 312
31 39 340
43 10 328
22 5 287
21 50 200
43 35 175
32 28 9
24 7 262
2 41 242
2 19 401
48 15 417
7 15 304
35 27 88
46 48 461
4 5 348
16 30 203
8 33 414
40 32 413
42 8 461
41 8 260
14 47 48
17 2 138
10 38 248
38 9 34
50 22 442
23 45 483
31 25 54
11 39 265
20 38 132
39 27 157
24 42 357
11 32 444
14 20 2
24 9 87
41 9 432
11 48 227
28 5 119
32 46 276
43 4 477
19 22 47
1 11 463
44 8 66
9 5 297
14 17 364
11 41 425
11 25 165
48 17 25
33 2 128
28 15 185
42 2 405
16 32 128
22 36 42
24 41 484
35 10 139
1 22 49
25 15 298
42 50 101
39 40 411
3 42 111
25 16 70
6 25 288
5 15 295
19 28 197
39 24 226
20 6 427
47 34 61
34 14 171
9 34 157
3 25 214
7 30 10
2 38 113
10 47 181
31 15 460
43 6 302
22 10 421
48 8 273
17 41 80
36 3 272
33 3 119
49 50 220
10 25 131
43 27 327
17 11 87
38 32 470
20 35 396
33 45 1
11 34 367
49 5 22
17 21 298
50 49 240
19 21 67
48 32 33
41 33 379
23 28 217
32 41 4
18 47 114
12 35 380
22 35 395
19 34 461
45 14 324
28 32 78
27 2 10
5 21 89
44 28 128
3 32 261
7 21 342
49 26 214
19 27 238
30 3 131
44 23 3
8 42 59
30 42 100
22 20 357
9 6 11
50 43 398
6 46 61
34 22 113
17 39 156
40 2 196
5 37 338
30 9 293
48 5 192
15 19 40
23 34 404
50 27 438
8 12 491
4 30 22
48 44 231
47 29 263
36 35 156
22 26 65
28 42 38
5 29 486
10 7 333
33 8 71
8 41 297
2 25 72
11 3 488
27 31 178
31 42 161
7 1 355
24 50 304
1 48 378
26 9 287
31 4 194
48 39 5
2 6 218
22 11 30
43 42 337
30 41 208
30 28 12
39 48 42
5 43 40
9 24 110
6 30 237
7 29 42
25 5 312
2 26 390
4 16 485
26 13 119
40 45 149
9 21 185
37 44 202
47 18 106
33 49 231
38 15 307
1 2 147
37 42 32
17 37 167
7 6 160
43 13 29
50 25 145
25 23 217
40 10 127
3 2 41
27 4 107
31 5 216
43 32 239
48 21 122
15 10 262
1 47 482
22 23 231
15 24 321
50 48 126
24 36 139
12 24 500
10 16 247
15 29 227
24 32 423
37 27 69
44 42 206
50 9 136
14 18 202
39 49 134
46 11 406
40 11 303
44 20 209
1 10 303
11 46 232
49 8 237
47 38 79
43 29 105
41 46 259
2 7 156
2 45 403
39 25 59
3 5 345
28 29 165
26 30 57
11 29 201
37 33 318
10 46 189
3 21 367
23 30 110
30 5 223
34 33 492
11 6 437
38 4 274
15 43 470
46 23 115
40 6 429
39 37 371
49 6 52
11 1 57
30 38 256
49 18 404
21 34 424
1 27 23
20 14 464
5 47 397
35 42 386
13 47 152
8 14 72
19 24 468
40 19 320
23 37 311
3 38 14
34 6 165
44 45 10
17 35 286
42 41 396
18 15 148
14 26 22
7 26 391
22 17 202
28 7 239
45 40 94
12 4 53
47 21 73
46 4 74
28 24 367
43 39 15
41 38 33
27 40 100
23 40 361
8 18 412
9 11 409
26 27 161
11 9 484
28 1 458
23 19 90
19 47 240
49 44 148
27 45 484
34 2 44
50 4 453
12 32 386
27 12 419
10 18 426
21 31 145
23 21 442
36 9 186
38 48 137
34 43 64
46 34 355
39 14 289
9 16 39
4 9 132
26 1 165
44 7 222
19 41 238
22 28 140
32 49 32
42 19 375
28 17 228
13 46 246
47 26 168
6 8 388
35 28 54
7 16 493
34 10 268
1 41 188
27 10 230
22 25 17
32 8 423
35 13 238
40 42 435
36 12 73
46 21 277
48 36 156
10 43 481
44 26 449
14 1 454
23 3 283
13 22 352
44 3 28
39 41 334
50 38 191
43 50 367
36 22 382
26 20 326
19 2 106
16 2 283
36 39 38
47 8 469
36 7 85
1 37 149
41 47 388
12 33 217
36 33 406
32 16 444
6 14 29
49 23 10
31 18 312
12 5 346
15 3 246
21 3 431
41 31 476
6 24 206
8 21 173
6 45 38
40 46 96
43 45 45
5 8 307
21 38 66
4 15 21
23 48 75
31 40 15
50 23 471
43 40 263
44 47 426
37 19 281
42 40 68
50 12 477
1 14 453
2 14 159
21 2 396
25 46 271
28 12 116
35 30 3
38 19 295
27 41 243
33 32 238
33 13 404
17 28 415
2 9 38
6 39 129
1 33 400
15 27 186
31 8 157
31 24 32
36 6 392
7 2 470
32 23 72
12 47 287
37 40 88
6 41 444
28 8 72
5 36 200
41 45 92
31 43 172
19 43 14
30 50 46
25 26 318
13 23 380
16 12 185
6 1 154
10 24 320
17 36 377
31 28 241
35 9 54
18 35 98
3 26 363
41 15 110
3 36 113
42 23 318
31 20 472
50 41 275
50 18 210
44 16 8
4 40 170
44 29 4
4 2 17
22 7 383
25 50 2
29 43 337
35 15 168
2 33 221
2 46 30
9 12 1
46 29 58
5 13 370
35 34 435
33 35 423
39 16 208
9 32 432
15 25 222
50 13 252
30 48 440
20 48 342
36 50 235
41 28 447
37 28 467
41 48 229
4 42 481
41 43 305
50 14 447
7 43 462
11 24 316
31 47 363
11 31 365
22 34 313
21 15 11
2 22 407
38 30 134
25 20 112
3 24 420
15 36 355
49 25 301
4 8 385
49 11 28
23 42 289
41 42 347
18 38 231
16 45 382
13 42 172
40 21 206
30 22 89
47 28 223
6 18 313
38 5 295
12 27 452
8 7 329
31 48 77
24 6 117
47 46 98
