2000 6000
1808 745 271
739 317 454
17 481 40
835 587 196
453 785 389
1339 825 27
854 1064 335
128 1921 106
620 105 297
558 1342 401
952 247 78
1340 828 135
7 1313 474
1222 755 295
379 1397 92
1605 276 491
665 1197 29
1950 594 394
1050 1410 333
362 608 318
867 410 421
659 1306 291
1058 97 52
1653 941 367
1216 1526 72
1834 1463 237
116 693 166
1628 493 304
1139 1594 429
1378 609 297
1691 571 487
1815 1346 286
1263 11 26
235 195 43
907 840 112
836 700 485
1831 705 189
870 1981 483
1787 1428 53
473 751 359
1864 1319 282
1838 460 236
596 55 285
1112 248 48
324 403 35
1878 1624 500
1627 1218 478
1993 610 453
896 1127 475
788 334 393
348 1743 345
1572 836 138
1024 1449 107
1742 576 210
1336 1197 346
1005 1630 296
1298 31 206
131 602 97
976 758 32
661 180 43
1497 1838 495
1469 1670 203
1138 115 137
509 794 131
172 1924 388
1573 851 313
867 418 52
445 1616 218
382 1204 450
342 306 455
14 246 238
646 304 50
750 98 459
1878 1202 434
1677 1087 405
1844 1799 228
1874 1071 367
417 364 494
1991 666 214
87 641 108
769 1349 115
1448 1201 271
601 780 366
643 1096 426
1070 518 149
1017 243 60
215 106 435
678 1854 240
780 434 288
1824 673 138
564 236 268
1689 1640 325
1246 327 79
30 1128 195
368 723 79
1482 1582 410
718 669 308
616 502 423
1459 1415 442
1256 225 3
321 369 376
1219 753 53
1544 981 217
240 1309 216
1481 114 156
1661 280 166
1147 1528 462
503 1776 129
28 410 258
479 1864 189
1542 1175 201
1912 1337 360
1539 1758 33
1217 675 327
1033 799 433
1263 1828 293
405 1225 497
1181 1403 129
104 1874 411
167 1397 83
853 965 234
473 1269 286
1418 1775 237
1392 339 28
1322 1291 135
1550 861 476
1007 1634 170
741 1656 25
1838 1853 39
541 1732 37
497 655 49
1052 1590 259
1465 1329 195
356 1793 243
1487 1803 151
654 1676 54
1471 623 146
1325 1239 376
519 491 161
249 346 288
824 1022 289
1399 228 154
690 1024 213
531 1922 76
1518 1371 489
1160 603 90
820 705 304
241 416 469
1261 683 158
1555 834 94
820 1627 465
1704 139 136
1926 210 333
1717 350 237
1720 1718 288
339 1916 77
260 164 406
677 1197 442
550 1866 62
566 286 41
147 1436 275
1068 885 324
1591 1425 351
1202 647 452
1230 1178 160
1075 811 145
829 30 264
488 647 454
1657 770 35
476 455 280
23 13 226
1059 319 17
62 1938 62
675 471 272
18 1036 354
672 644 286
396 1859 115
885 1665 98
466 1866 183
272 884 188
700 739 128
1920 62 482
817 574 122
1793 1912 337
390 1873 83
205 243 421
1288 1803 449
1450 1115 208
197 1881 88
1755 913 38
1900 49 42
1205 234 182
710 1730 389
1229 975 419
1836 1175 276
1424 509 356
327 1750 45
86 1175 229
264 1222 378
1847 484 4
1582 818 377
339 1135 295
452 1833 292
795 214 476
1911 766 475
729 1130 83
1517 1348 60
103 1079 212
1378 174 451
848 1374 354
1195 1346 490
405 664 231
157 745 195
687 1063 441
729 162 273
139 340 388
1550 8 54
1433 1036 276
1889 228 231
299 392 201
1332 1651 473
56 2000 95
603 1824 194
1178 818 135
575 168 125
1368 13 194
120 1047 470
97 1390 60
605 1917 420
1334 700 321
58 1021 384
338 173 186
1846 1383 362
1914 88 72
854 1078 480
444 887 65
139 11 142
450 420 248
285 1872 329
97 1987 203
123 996 446
49 842 134
328 368 359
39 1060 226
358 1253 171
263 262 8
290 1457 71
717 1607 118
1462 561 292
673 722 437
1083 122 362
512 75 379
234 1881 341
547 900 333
1146 143 240
974 80 250
1237 69 331
1605 677 330
1891 1114 326
1946 1219 427
1975 981 339
1387 1955 132
1722 378 36
305 793 442
1963 970 56
1513 185 35
1302 1339 89
107 602 67
577 752 9
118 1774 241
1897 599 300
1125 992 107
1197 1518 454
495 1244 183
1135 1086 377
1230 785 76
1631 624 160
1215 530 302
1414 529 71
240 1385 283
1397 1828 183
509 589 349
990 5 19
1904 364 416
1998 1251 496
358 34 56
1585 1269 425
585 1387 301
177 1873 104
139 943 169
1316 375 155
1285 1492 171
1182 1288 152
509 1651 459
1567 1252 423
1293 143 378
1427 434 465
1223 1899 77
1658 369 172
242 1799 240
658 1269 274
941 1071 233
729 67 403
1932 1670 431
1456 1123 436
1043 1357 248
218 1346 378
82 725 499
1138 417 254
736 261 331
652 1532 162
154 371 334
1539 1223 54
836 1524 387
450 92 326
340 1635 490
857 409 34
1543 276 457
1688 780 100
1505 1595 29
554 837 338
483 852 62
357 1992 478
1849 186 10
1033 1614 229
659 21 253
851 1988 428
1420 1049 24
1414 519 203
1518 534 129
44 384 461
1656 22 186
1877 579 395
590 1712 437
869 890 403
1996 926 77
1901 1547 297
1861 788 81
895 389 343
1660 873 253
868 929 337
786 1988 456
1964 696 259
181 1051 421
826 1284 336
95 1248 199
95 1833 390
1106 1672 362
1875 1508 39
1086 482 115
1863 794 247
432 583 298
745 1640 375
693 1580 162
1997 819 74
958 379 14
241 1309 468
727 977 86
1005 1170 72
1241 1662 340
1085 786 57
1572 993 287
1602 1456 171
581 527 90
1331 737 119
899 1705 495
1045 693 163
767 382 407
1052 111 311
893 1978 135
1816 687 3
1075 1398 447
1951 726 317
1949 1001 192
1950 1725 452
473 170 82
1407 434 407
806 1848 169
349 1762 268
1076 899 336
179 203 424
437 420 427
1623 744 110
1869 793 436
1877 1314 461
601 366 291
1013 642 361
1053 561 25
510 1391 20
527 414 347
565 694 170
41 854 20
816 217 455
178 245 456
1270 425 198
834 907 143
947 231 485
1858 881 362
1394 1180 147
1501 224 214
1572 22 432
163 967 401
347 103 74
1327 1874 429
507 1578 359
1736 1036 103
618 1477 318
221 1497 322
349 1914 14
1265 1173 418
1124 1184 232
242 1613 27
498 119 51
435 609 175
190 1838 338
1985 616 466
1223 476 486
886 1747 40
435 939 279
925 1858 199
983 1147 365
36 1140 79
1475 1303 175
150 521 343
1430 1383 465
671 89 239
1470 754 459
1814 928 119
1022 1821 487
692 1681 150
386 135 153
1116 1658 486
414 376 483
702 1858 339
1186 1431 418
1305 1751 395
96 1061 453
1357 276 177
1848 1047 111
1353 1358 305
1002 1619 45
1080 511 69
1660 1259 268
483 284 329
391 382 381
847 1249 302
661 131 375
755 1308 38
807 1165 477
774 931 5
784 1350 449
1254 1576 6
1797 138 167
926 1484 446
1855 750 298
327 1119 88
967 737 63
1701 694 280
420 1605 246
346 999 64
1148 1772 480
480 1600 92
974 349 271
1574 150 335
673 1854 427
1928 356 146
516 1925 413
1944 1116 84
1269 414 45
1714 890 23
464 1610 111
533 35 355
94 1797 296
402 1373 251
1149 379 315
1263 25 16
251 858 363
1906 61 293
4 1457 264
123 845 30
1868 1005 334
31 884 19
676 445 207
609 1354 456
991 1123 454
1796 1454 232
161 100 424
1141 592 196
1917 1089 133
1690 291 156
127 1064 138
836 1705 143
1748 315 40
1072 743 235
1215 696 497
1571 186 105
198 1023 406
727 1764 289
1545 234 387
1908 1768 282
482 1453 137
1104 1494 64
1626 1655 197
1161 671 27
642 1352 239
233 1943 290
880 1095 291
702 589 301
837 1683 199
1236 909 62
1364 1726 113
1 1460 251
94 1973 436
1738 177 381
216 486 372
1141 1311 375
1902 366 474
176 1505 38
1329 495 465
358 677 35
1517 366 199
1144 1945 482
855 148 128
1582 1500 492
1615 1187 35
1402 1037 51
571 590 88
1001 48 31
516 803 467
836 683 204
1272 702 349
373 1077 119
1488 890 259
1519 687 149
206 678 118
142 825 270
1806 1237 450
1811 1702 288
859 888 29
1273 670 316
1438 959 155
925 1640 104
1291 627 400
110 1943 132
1623 700 465
1519 512 432
1762 1899 445
1354 1905 129
697 1635 499
1288 1614 155
1863 855 200
484 900 133
1154 1617 425
1877 319 110
1892 800 460
464 1482 363
1604 859 321
407 1787 97
1148 1528 435
338 1039 82
1908 2 262
1302 80 63
1723 1368 59
1172 1354 200
1639 13 193
646 1981 440
180 558 150
348 1691 460
265 1059 181
1993 498 81
120 166 148
1030 1302 432
478 760 249
453 1319 303
1443 1160 162
1065 111 107
1340 634 80
309 122 442
699 802 141
1176 535 399
681 667 361
517 1900 459
748 182 438
295 742 249
498 1008 115
714 910 92
782 662 288
16 154 51
172 539 314
415 281 316
1224 782 264
1717 1951 350
1566 1781 351
1719 524 43
1641 434 224
793 1551 12
1886 79 285
335 874 27
469 649 204
1689 412 437
843 1083 325
1410 1938 275
1021 1033 145
688 1692 67
444 1429 259
1763 225 164
1186 1637 42
826 1269 230
1048 1415 277
358 838 493
1740 1476 393
1352 937 176
1685 1469 112
1407 468 411
534 18 158
1302 548 500
597 1829 17
94 1278 289
1629 764 255
360 195 398
1838 475 223
218 1022 236
185 1703 360
1547 136 391
1433 1651 6
1453 1110 323
634 258 232
538 28 321
1246 1544 98
1360 1611 314
327 1149 24
511 1924 433
1422 851 180
1240 1071 412
644 1753 303
76 1687 251
657 1583 20
192 1855 274
994 1681 10
1018 47 291
529 1964 264
456 92 97
316 1896 116
513 1327 266
1910 18 132
734 638 394
1487 1685 369
217 1380 3
1556 1720 216
235 118 492
793 1371 483
1503 159 286
1491 580 474
1232 1730 310
1589 653 381
1739 1202 188
1134 1781 299
1489 71 320
263 433 225
1601 1017 433
334 1902 23
194 1355 91
1956 339 383
197 955 108
487 1333 419
1969 1473 304
1859 1518 51
1380 1313 257
1268 1501 124
308 1384 109
746 1462 370
1536 1799 200
783 160 317
708 1382 36
882 1736 139
412 257 479
388 560 290
1897 945 377
1741 117 178
1560 1327 264
87 1440 238
1127 655 34
890 1371 45
574 1237 180
1314 573 324
872 1343 73
406 838 279
941 1781 119
1044 1922 282
283 471 149
1878 1943 288
1525 926 238
1831 155 174
1469 479 40
1426 1971 225
100 1721 353
49 1385 123
166 783 33
564 1215 68
1903 465 205
798 1271 419
71 1973 33
962 1690 491
1780 435 101
1259 396 425
1762 1338 100
1688 58 310
384 455 244
214 545 476
297 1141 446
1306 1258 26
1052 270 219
725 1637 253
379 480 445
1096 884 424
1820 29 320
628 1374 482
412 1242 145
243 779 374
1001 297 290
1684 1714 112
1443 1437 234
624 1932 228
1742 803 130
784 1734 490
281 578 157
1755 949 253
1842 998 417
1330 1910 314
175 1777 117
910 661 251
534 447 259
1830 950 313
1137 1230 495
1569 390 145
1887 1357 32
1389 22 482
1578 352 44
773 1623 120
1957 1289 265
1621 925 144
1191 660 311
1900 1598 185
1915 1112 2
615 1311 67
607 18 264
76 190 393
305 1775 293
1281 176 250
354 1262 71
580 772 316
344 1430 202
1861 1149 351
49 1698 467
1901 1543 27
37 336 121
306 344 399
349 458 92
1061 1185 308
1482 1050 48
466 1235 354
1652 1296 379
1609 1832 408
352 1203 358
1781 96 470
1321 746 330
673 433 363
1960 523 455
284 1977 453
1427 1489 397
897 887 82
707 1536 22
600 1690 464
1528 147 67
349 1240 294
112 1012 171
1652 1814 398
507 1292 64
284 960 135
1285 659 465
256 138 422
130 1217 478
1841 425 92
1057 116 51
1296 1340 472
28 813 209
134 1778 421
81 622 465
341 728 121
627 143 119
106 366 61
881 701 118
1114 1275 278
1565 244 76
1629 1168 134
1253 1317 292
898 1472 42
1368 1329 495
713 1397 314
1143 919 300
273 778 51
1894 805 118
1380 1698 119
1331 1842 110
1816 34 170
1495 1773 127
1348 1759 289
336 156 216
485 387 332
1782 1623 355
433 867 319
833 1201 242
1834 692 80
566 1371 114
322 1889 248
1501 1851 461
925 1286 88
1853 1943 91
769 867 327
1131 627 297
1200 1294 364
225 874 94
1361 1029 481
1105 264 195
610 1827 261
657 1428 3
1426 501 401
253 317 123
1030 1643 277
487 1933 29
1073 776 461
245 248 153
435 1603 54
572 1027 475
1334 1136 176
1180 264 135
460 349 248
667 1080 326
72 1884 208
1557 1287 15
1137 1390 135
521 698 148
564 1439 292
908 97 345
1430 471 298
949 1973 115
191 1397 201
306 388 483
1667 1571 217
540 1543 213
280 435 413
329 1032 224
1260 1490 397
1184 1571 295
866 254 172
1489 609 310
1505 1813 157
1290 649 156
784 126 471
721 67 496
1625 379 375
811 1795 360
545 1540 137
1417 1542 31
763 1515 188
1899 643 436
591 904 108
1958 1803 11
1325 369 248
11 364 84
35 1047 184
710 1869 216
1921 301 210
1053 1806 459
1900 204 155
591 1451 306
989 1146 207
1494 951 470
1328 494 430
1770 1269 366
1354 668 253
1185 1206 448
161 570 258
1941 86 471
960 733 10
1704 1137 52
1604 1665 33
569 97 388
800 1273 421
1294 378 303
975 500 246
1448 144 63
658 951 364
335 1838 304
1026 1503 238
475 857 377
464 1626 47
1627 815 242
1543 1939 488
490 1793 235
803 1496 169
496 1906 442
156 1064 420
1468 1926 289
829 186 369
1016 763 309
1760 1314 188
1313 8 469
1590 1589 195
578 1448 286
717 962 283
1533 760 251
107 1400 262
660 588 367
1702 751 427
583 1747 38
341 1942 252
1216 1693 348
1969 966 64
1922 1649 13
710 1061 185
885 1616 449
1831 239 382
43 1690 91
10 599 261
586 196 262
586 1025 27
739 969 65
1499 472 173
518 1692 368
1606 1801 372
1183 516 311
581 1401 107
1714 1665 326
1995 1990 446
1774 1738 237
300 1996 296
898 1288 416
1722 1384 386
1626 1150 221
842 945 441
1505 1360 23
750 969 138
897 451 239
190 1247 186
1916 1408 82
446 924 199
757 1849 469
578 1541 196
1778 1806 56
224 1636 135
323 903 269
1436 1459 489
1289 1731 333
1904 1191 252
1232 1098 126
856 1604 372
947 1453 289
706 244 64
570 750 393
1972 174 441
178 1333 491
452 1282 495
1101 1354 358
1484 1725 378
489 819 19
56 267 430
1540 609 151
1990 572 119
1429 1630 311
1617 1191 230
1970 1670 264
257 1093 347
43 1961 30
460 461 273
1440 192 97
1082 506 176
451 522 174
192 1191 35
1321 863 387
608 691 204
676 1261 362
42 468 371
1588 1597 364
1626 1866 245
1041 1386 200
1074 1828 175
401 329 486
1973 1445 262
1267 178 258
738 911 278
759 1792 126
274 1508 170
760 624 361
777 1333 346
1661 1869 6
1631 379 126
269 989 382
1947 1805 69
1414 1635 124
309 337 302
1719 1172 183
1068 1207 147
370 1001 340
642 1113 176
119 345 274
1053 1156 496
706 853 284
1784 1360 184
303 1316 457
534 1353 414
251 668 229
503 519 129
1055 290 345
1733 1566 75
734 1418 201
375 499 273
1988 1149 260
710 1853 152
518 1517 72
200 1874 288
786 619 195
211 1017 429
371 1479 420
1709 832 322
960 981 129
1838 1068 92
1398 1028 193
279 11 215
965 1786 473
685 1365 159
1549 936 140
1806 1603 21
354 595 302
725 64 246
1505 749 6
406 661 376
1823 1448 308
1611 855 484
1277 332 187
672 1881 409
1593 307 254
87 602 229
641 1322 440
1630 1657 152
827 1108 234
1786 1578 72
1512 1381 346
1995 228 301
523 117 267
1202 364 203
901 976 364
1514 612 329
1976 1007 482
1755 635 72
1972 1451 359
31 396 460
786 1725 16
1609 61 117
736 439 172
443 5 301
1418 1263 395
1924 250 95
368 1353 342
1788 1034 324
764 947 331
723 90 386
871 860 361
20 1058 455
1705 1263 338
620 670 244
1707 1548 87
409 1725 353
1448 82 118
1259 1361 88
709 1216 310
493 1010 404
527 379 311
1793 1232 61
1482 1992 325
15 1047 197
1118 218 137
736 1383 259
1528 1352 118
1187 882 288
701 23 387
484 1917 400
1333 1909 455
1741 31 396
790 1472 180
628 1281 255
915 1582 7
1812 482 332
1396 1463 408
265 1846 106
1960 1820 376
773 1183 363
461 571 279
1758 1773 376
157 1756 319
1557 663 482
1710 1461 158
442 257 386
515 909 496
1339 437 263
614 1287 111
1946 1448 82
1022 454 175
893 681 112
1621 1216 11
1058 1800 300
1868 778 327
1947 1300 469
21 1283 360
1750 1399 237
1495 239 401
554 1876 59
520 330 492
308 790 168
1259 1307 451
1794 1458 474
1603 1205 280
1685 160 88
1832 880 306
1833 1065 244
827 104 125
644 543 19
987 762 8
961 953 270
431 947 317
1550 64 240
1562 199 102
688 1804 475
246 163 216
1915 584 43
1726 919 86
1487 680 455
1609 1706 260
1068 373 251
37 244 417
230 1046 226
1267 1483 158
454 1561 381
935 595 236
1446 450 302
23 905 130
1246 291 500
712 636 58
855 595 93
1154 1041 307
853 496 465
528 358 216
356 284 18
403 437 16
1366 290 380
502 631 220
1091 1347 33
103 122 277
1710 1583 459
1315 1628 436
1305 368 282
808 852 389
843 76 181
1014 1124 248
382 314 283
648 1937 310
1913 1162 257
403 802 457
1629 1935 189
730 1652 98
105 577 317
561 1970 494
736 1218 253
1090 723 393
1331 412 34
914 1483 327
457 1081 250
1534 1044 375
174 405 165
1749 647 49
1860 470 365
787 1715 423
382 817 247
651 799 46
507 469 456
140 583 20
1741 958 344
1526 1003 482
234 1958 452
239 438 216
1677 1980 149
312 888 49
437 1805 273
738 662 443
1870 1081 424
489 107 67
1511 760 243
1646 870 326
555 48 132
1274 1574 136
1756 640 98
1889 1341 159
793 1428 285
522 1656 143
241 276 189
570 929 11
611 793 476
1542 1578 110
1835 897 278
1968 491 257
352 1475 492
293 1319 74
934 1669 109
995 1129 321
1799 850 497
644 1693 469
1616 1557 160
1847 356 465
212 846 444
159 1874 369
1509 732 275
1021 1652 415
475 63 182
1312 1272 438
204 295 29
1139 1584 164
1421 815 336
1852 1364 183
1474 447 17
430 1195 303
297 146 336
875 507 312
773 1286 256
1238 1516 485
357 454 42
968 1198 144
1412 1572 90
1651 845 428
1692 920 369
58 504 215
421 1187 259
518 1638 250
779 1702 260
385 1574 449
1816 1400 80
1818 43 332
647 1771 335
260 1287 137
1195 1749 339
635 67 455
130 632 323
9 229 466
461 1005 304
1319 347 465
1438 1471 213
1925 834 350
1671 454 8
1780 427 435
545 1173 306
86 1287 302
503 181 454
1121 1895 134
538 600 403
943 665 405
335 1478 308
1777 521 48
115 414 222
68 1436 393
207 1194 500
740 126 377
312 1088 133
902 445 7
1503 1430 167
760 942 221
551 1446 161
1184 1739 230
1535 72 94
1455 128 408
1880 1764 179
753 695 397
275 364 411
1858 93 132
943 85 342
1036 1228 140
1305 1615 361
6 1556 42
240 1158 464
495 352 192
349 19 276
972 62 448
82 981 133
528 908 403
1967 276 267
767 403 330
1016 938 168
1485 1368 459
83 1482 379
1049 302 127
1340 694 445
341 1851 26
490 1967 255
870 1180 281
382 139 324
322 1538 242
1584 386 192
1741 1691 115
1484 1995 408
1738 14 88
1958 1132 419
267 576 122
1857 1861 346
118 980 294
32 1074 401
1250 1178 146
1587 1740 308
1089 367 334
482 604 296
577 1526 479
1496 1850 288
100 1625 105
1735 1845 303
341 962 364
1129 757 102
1633 1131 277
530 244 387
1344 1367 23
714 160 97
478 496 250
1033 1145 463
1911 401 202
1865 372 244
963 1025 26
655 1450 483
306 864 112
1686 223 292
231 13 371
385 1008 393
127 308 307
722 333 357
1911 312 436
1315 461 419
1847 261 164
810 869 151
1080 1765 301
1932 672 10
20 897 344
1254 759 50
1135 1623 303
1103 1820 211
994 1722 459
462 356 71
558 1781 354
1772 676 7
53 1199 42
1804 1182 212
1745 1036 297
1687 635 269
219 650 465
648 1649 455
632 1418 177
1256 1435 161
227 122 257
544 225 135
1927 488 387
691 708 68
1165 482 498
1719 37 260
1116 359 276
73 1062 202
1124 1746 445
1361 371 115
1760 111 70
671 978 447
1176 500 81
1147 909 308
1873 1700 47
1581 301 308
1760 891 79
464 1996 271
1726 74 312
345 309 272
143 823 54
1802 28 333
1188 668 164
1621 841 139
53 140 150
1253 632 180
328 1575 343
71 1971 431
761 1796 261
315 1030 105
1701 524 106
969 1209 286
1013 978 49
491 1957 349
1112 406 447
1728 307 382
338 1321 188
1547 357 10
1129 553 263
33 207 494
1717 556 413
593 182 239
620 604 258
1153 803 377
169 1368 302
1917 1413 365
696 456 95
571 1761 45
302 1631 205
1689 1237 196
71 210 9
1448 625 398
1073 422 153
51 298 390
47 1158 426
1658 1323 395
1901 1522 57
411 410 170
1663 1876 142
74 1507 144
1731 334 402
1081 7 243
637 2000 327
371 1674 21
1221 1936 32
609 1431 335
1054 1589 359
654 18 394
1336 350 14
1945 966 159
1463 1129 69
864 448 19
202 891 332
330 766 268
788 87 151
1489 1096 342
433 1079 381
806 357 167
1254 1193 468
479 1669 340
325 1958 85
729 1192 496
1729 1157 282
1251 1287 265
528 1167 66
1923 837 424
694 683 490
1170 1922 75
933 1912 402
1701 1982 293
1453 476 200
1223 772 436
46 1776 233
1723 1596 435
1126 284 61
1646 390 189
954 1405 169
57 209 220
1570 251 14
1493 1878 290
598 520 230
793 498 190
1277 881 126
383 451 164
954 1735 93
1044 355 423
1838 1801 143
473 986 71
503 905 185
143 1029 426
1522 1631 81
1328 1296 220
287 775 276
872 269 292
612 221 331
1427 1856 341
948 313 459
2 935 454
1425 931 102
502 1862 423
261 711 25
877 1274 378
1754 1013 331
646 1725 359
1093 1313 448
889 1356 3
1130 1610 455
1892 1574 256
1326 321 189
557 777 117
1435 482 190
332 1433 283
1029 2000 142
147 1359 152
771 391 257
853 1695 493
895 903 289
695 1037 408
4 88 204
798 1568 206
1844 727 274
1200 28 185
676 514 315
56 266 391
1954 587 380
735 270 420
521 1809 435
15 323 350
1397 637 312
1046 422 290
504 1846 200
605 1184 323
1076 150 307
1642 839 4
207 1305 432
768 902 256
415 586 169
172 161 211
1345 464 319
1723 1024 397
1991 1219 258
1780 1784 121
241 545 169
91 962 378
1693 1406 209
1935 38 156
1810 501 20
523 317 442
719 1043 282
572 131 106
174 238 119
155 978 257
80 713 25
354 1732 52
164 843 442
1884 92 160
407 729 196
884 225 199
375 504 151
1584 488 344
938 130 296
920 907 148
468 1164 153
720 583 31
1419 62 327
1028 1997 432
1107 1806 175
1613 503 266
1251 1987 64
1498 193 48
433 1128 423
1899 1663 88
1454 1468 79
262 1574 473
701 1343 280
59 1945 101
1814 569 279
1798 1567 451
65 1074 93
1785 36 355
739 1172 406
1913 351 153
1282 1873 448
1366 1321 218
531 710 201
1387 1363 273
1403 640 430
1718 1868 11
806 1834 296
1984 560 130
1446 1532 383
1837 1351 59
492 1697 167
1968 846 6
588 1645 488
998 340 211
34 1574 437
323 1156 101
1870 1150 8
36 1769 474
1002 1586 223
509 645 441
1332 137 469
1933 296 53
1226 803 93
1723 186 201
1414 1190 467
1588 903 6
1848 1769 285
174 1522 80
408 1765 121
854 1228 253
739 66 265
1288 1639 99
1690 331 367
855 1436 111
980 1783 418
725 1154 117
1312 1722 442
142 581 68
550 438 489
1884 625 428
895 292 43
1775 1417 95
1748 1761 33
1334 470 241
872 306 467
1576 1390 203
1585 951 457
1839 1187 204
1497 1071 263
1262 675 333
1532 674 56
1947 1093 80
1713 1051 278
1321 853 316
1669 1489 207
1979 1822 476
564 1037 146
93 1858 168
874 1271 10
1984 790 456
752 1720 176
1787 621 490
887 1172 161
751 564 9
574 818 291
1111 1667 211
1069 1443 181
966 184 227
1547 161 72
492 1564 95
1889 1604 318
1294 1469 26
696 56 355
1533 1157 4
1479 427 159
643 557 32
833 1953 472
573 1485 451
1440 521 248
912 196 149
1643 251 279
1042 1934 247
1329 521 127
1966 584 250
1217 454 177
1702 77 149
917 1694 369
334 1608 491
223 476 349
1359 501 151
1670 1019 395
21 340 287
1440 642 258
1695 1296 135
359 1235 440
1688 158 366
996 1184 449
686 1095 353
1668 1187 345
1352 543 73
1269 1054 302
1318 811 300
381 1533 331
416 1067 340
252 1968 390
1776 84 398
464 246 124
621 1961 152
1950 419 84
254 569 76
1814 1443 333
1134 605 23
780 473 173
265 225 180
113 80 118
893 552 377
987 721 149
236 137 392
419 1345 459
1116 369 349
352 507 151
1 1861 346
1474 1708 498
947 1381 380
1088 1723 295
603 684 129
410 1831 414
1433 380 131
678 1916 185
35 1534 363
578 958 386
994 1933 459
373 1287 81
87 361 459
131 488 277
937 325 465
1312 884 462
1536 908 414
102 1756 432
1406 851 444
1975 561 347
1171 1867 104
1005 478 45
1425 375 130
37 929 177
651 500 121
995 1518 31
927 1899 181
1207 1255 69
533 783 329
167 1506 398
1677 321 407
1726 1538 405
1468 636 403
919 1715 197
372 1503 411
584 1483 374
1750 409 282
73 1367 361
1884 583 219
1387 1678 315
