1500 4500
619 1340 100
222 928 201
1450 1376 66
787 741 286
494 257 494
1176 914 346
230 274 153
1439 1186 107
400 51 246
428 273 160
394 1052 97
242 366 399
86 308 327
388 139 421
790 23 328
385 1157 10
989 1154 348
888 1221 33
494 1092 154
844 451 423
506 1199 160
996 45 137
453 835 382
1290 95 68
1456 47 98
1249 194 294
852 863 304
814 535 300
599 697 199
969 574 68
764 379 451
190 39 395
558 965 270
70 889 50
1393 348 339
883 198 489
372 298 92
1281 1372 287
676 1284 467
1278 648 327
1054 1274 76
1436 149 241
398 336 28
634 1481 305
429 1379 73
277 1481 386
1449 229 126
298 333 162
1270 733 178
772 1490 245
1359 832 49
324 644 126
550 348 246
219 483 91
1237 1203 239
1458 557 142
335 1248 396
1387 1436 82
1170 910 441
816 278 355
278 954 492
735 1079 8
676 214 127
823 266 452
247 1485 287
52 40 51
1474 579 24
665 714 39
731 325 71
739 1124 436
1395 1320 161
113 80 253
33 891 171
891 1300 402
1247 1328 280
200 1062 141
1267 810 63
1233 931 68
996 1456 117
21 1450 179
929 764 47
386 1182 50
1099 492 361
809 422 473
1402 636 152
646 1303 428
91 1381 339
738 233 363
1346 1127 162
570 491 48
1052 106 295
1174 1235 462
1064 444 396
1331 1384 262
976 545 51
234 1086 19
438 757 157
380 54 461
807 469 84
12 923 9
894 175 108
1098 957 40
489 1122 53
1132 1228 462
450 57 138
778 781 488
1329 101 374
1082 533 443
531 989 439
168 829 132
211 98 80
1254 1144 157
1057 743 397
598 1268 35
722 854 312
240 771 344
1338 1114 264
1130 632 37
1051 800 265
1419 1265 350
328 631 55
52 1327 293
436 486 262
1166 266 352
885 1458 451
554 16 53
996 1308 456
607 452 118
830 720 66
1078 738 3
1026 186 199
1156 1399 51
286 883 97
1174 608 163
1465 1242 492
296 1090 422
444 549 457
929 1278 157
1092 155 386
504 1190 362
413 308 102
957 389 361
86 667 396
1237 647 316
1463 88 386
819 857 328
760 1363 74
1444 1053 127
699 302 293
1379 1082 229
1329 902 434
60 1048 189
375 1096 377
437 743 456
513 320 259
1266 908 296
768 221 184
1324 220 493
513 287 333
1167 802 238
304 470 372
1177 1197 101
61 521 303
254 628 57
1430 989 263
406 28 61
1239 79 461
1228 1264 65
792 726 284
184 971 264
508 1454 498
345 42 24
1243 1128 477
601 82 427
914 917 241
1411 375 339
671 1037 40
506 84 489
1269 927 500
833 839 290
389 1493 207
101 1446 400
1009 741 130
189 770 390
524 1478 139
1339 1176 145
730 462 346
262 335 109
805 496 417
257 955 47
209 273 79
837 1102 258
259 1456 41
326 867 255
1363 695 470
1241 428 302
1415 1270 319
1163 886 307
1331 1043 241
1360 1028 483
529 604 415
1462 213 169
1270 1354 185
337 895 167
1142 80 10
65 358 86
1465 483 426
1183 840 107
884 1481 65
196 454 83
329 113 462
1208 36 112
947 1213 230
1360 732 66
851 114 164
874 1144 394
265 318 457
216 321 472
1097 305 334
328 329 152
957 1015 225
1396 362 298
641 408 153
81 1339 24
1276 1477 212
181 551 130
872 1124 28
13 1333 71
429 237 35
777 1262 360
938 1352 247
361 1492 463
865 820 322
228 152 469
664 1174 329
1064 1307 76
641 532 174
7 850 251
617 1472 328
1038 1042 160
826 165 500
467 1034 213
45 919 243
220 730 151
710 997 378
1183 1163 132
1487 1397 484
1348 904 69
802 811 319
574 11 18
1377 329 216
458 112 97
712 782 476
751 1064 415
506 106 348
564 560 270
1150 453 397
246 118 197
624 420 254
15 746 193
723 1174 173
1240 23 301
162 1271 424
134 519 187
1264 92 81
527 999 31
699 1128 67
267 668 311
258 589 234
1479 1173 417
920 841 386
123 773 198
367 1184 329
444 993 183
543 303 112
409 144 273
1113 574 423
1063 680 353
1225 546 104
650 1311 443
91 1006 194
191 910 134
1090 478 235
604 282 464
229 1270 62
720 1170 256
442 328 288
1221 1035 429
894 192 284
533 1035 129
339 355 408
345 443 110
149 1066 283
1240 1449 60
248 179 351
783 1264 333
140 298 444
676 871 423
1176 890 446
1269 780 47
1417 590 173
499 355 200
532 1358 177
626 45 384
392 1290 444
794 1099 34
1477 118 16
667 678 426
925 1450 197
116 670 338
1245 25 97
56 613 275
231 1069 384
695 1013 177
84 159 316
764 377 12
1161 418 132
632 1432 231
1195 1382 196
456 1323 397
700 355 433
634 835 333
65 1360 429
958 912 238
1160 168 407
1356 1038 191
580 1430 405
721 641 170
1314 1398 35
310 411 486
1417 297 35
282 1117 434
1375 1379 338
973 1446 373
819 1335 72
1203 235 44
972 51 109
1303 1183 77
753 412 424
739 336 336
746 1132 20
154 1006 81
404 145 178
543 155 183
74 523 334
1224 148 202
159 905 99
60 43 351
63 475 124
1011 389 403
1415 851 361
1446 544 194
279 1453 80
1452 1418 489
874 332 241
1155 209 111
772 740 180
134 499 134
1219 222 330
1059 1085 233
633 971 423
604 596 27
40 612 81
602 797 234
952 1305 263
43 672 255
487 859 276
1247 1437 464
1353 1460 264
1225 1178 324
1341 1393 215
292 1030 306
1275 864 5
953 508 200
660 227 120
126 231 49
189 773 432
260 1476 269
211 713 171
999 63 363
1324 620 235
808 725 189
664 865 170
1065 1038 304
488 923 101
936 979 281
826 328 450
398 638 303
601 475 190
776 263 412
1059 568 165
181 56 184
386 1253 46
813 537 358
148 1297 13
1182 539 488
31 147 39
1471 477 358
182 635 129
653 737 289
1339 92 453
433 79 96
196 1464 486
543 616 415
544 91 250
1412 1443 163
1419 207 266
789 199 346
324 1081 439
833 989 442
1088 505 373
478 165 13
1360 305 454
405 146 356
677 362 380
732 1437 370
434 748 244
78 582 326
1309 865 409
730 803 435
1325 1372 353
182 971 437
478 756 86
671 538 377
316 1296 218
238 143 64
1136 6 278
326 7 316
901 261 282
753 522 10
426 608 230
1321 1081 163
1075 144 396
575 1483 376
1297 458 317
95 54 324
1419 832 452
1397 295 56
223 761 322
753 669 46
210 1326 253
245 778 290
1199 97 456
1440 1449 41
258 1218 255
1376 265 96
758 863 6
292 1165 1
942 68 201
950 124 279
931 822 425
84 1252 403
495 399 304
1182 950 241
1454 154 67
654 539 330
145 541 193
1223 1154 428
658 1253 237
1456 5 114
877 703 400
243 915 428
914 67 351
1388 103 389
1029 663 490
110 318 456
1454 904 235
476 1444 237
1093 1003 260
698 1034 357
490 645 60
241 1315 244
28 508 220
1149 36 348
1242 1307 425
289 155 266
1098 1052 443
1422 1185 382
191 1164 469
671 1134 430
515 375 269
1399 1333 33
593 842 480
474 209 487
721 1260 241
763 1274 476
1341 1173 445
953 591 289
741 315 101
1192 445 238
1425 815 234
1350 745 357
144 1498 21
1060 247 180
1446 1351 258
1457 262 201
276 1085 465
312 379 328
926 1220 217
726 1330 402
97 1329 112
536 805 393
79 962 85
1481 296 38
1209 1016 250
704 250 388
406 805 463
1442 931 322
134 198 43
243 1488 145
1132 1141 484
1456 1084 118
410 550 186
355 500 446
485 924 42
842 734 439
215 896 116
1376 699 147
702 39 359
1165 519 394
297 30 476
1077 652 19
1405 1331 96
171 811 299
1182 1209 369
447 790 488
766 839 152
904 773 221
1449 1234 498
995 258 257
533 558 454
614 861 146
556 501 242
559 1243 77
185 558 369
170 1295 378
562 321 237
1420 9 455
172 496 239
1041 333 115
875 820 406
1162 902 365
1109 1177 136
1007 976 192
1295 556 297
20 1286 420
556 301 64
176 332 358
755 1250 439
1366 966 110
204 518 79
120 133 447
345 986 496
925 817 297
1322 1436 63
436 963 38
106 1101 120
1345 302 394
464 73 146
1074 823 251
674 520 380
475 851 428
891 187 359
575 433 215
905 574 425
244 950 355
715 1275 22
1449 1450 15
176 1347 269
328 274 176
868 244 57
866 8 123
335 969 176
410 1326 273
73 957 60
1435 589 13
1123 447 183
55 279 97
410 386 145
890 1214 39
675 273 495
1375 1425 423
1173 620 38
1210 1472 336
744 1293 273
607 1424 389
1361 547 65
415 1096 476
510 854 252
57 142 273
60 849 376
8 427 431
679 1095 269
216 16 104
1115 917 289
1371 786 136
112 1354 150
1082 421 90
956 696 244
1327 1114 78
239 546 281
755 1010 105
683 1167 439
107 207 437
1000 878 274
37 1127 437
542 101 113
94 892 394
322 696 246
1453 149 400
463 1238 459
489 570 410
152 333 457
576 848 414
542 1005 363
1377 447 120
712 1049 227
1446 787 148
928 226 193
154 1397 109
299 1306 63
329 154 4
68 779 251
735 200 422
879 1168 316
1454 884 451
467 1093 256
263 703 467
669 832 160
864 1250 42
827 142 449
51 582 111
1433 961 398
1489 1162 471
232 205 223
414 552 209
252 534 303
1085 764 257
1088 1079 436
578 57 254
196 907 363
456 185 458
252 348 196
656 1363 283
650 1173 205
160 597 159
1454 813 258
66 949 228
1263 1409 409
320 671 95
920 385 28
450 1121 469
1040 1388 101
1075 831 43
1253 220 83
126 1103 493
1277 1303 210
164 639 101
503 426 271
1023 1445 344
99 1134 183
749 765 305
861 555 185
1055 293 29
1016 776 303
1285 308 85
1242 946 294
1210 688 44
1003 1473 159
283 129 97
390 928 351
991 80 305
220 1031 59
908 1433 178
1324 218 458
1202 233 314
1242 155 306
732 936 405
508 90 133
558 1447 174
171 61 223
968 700 310
1442 250 156
1385 711 338
503 289 218
1350 383 294
675 495 476
983 508 30
1052 839 470
558 1185 42
226 1444 253
1234 1032 444
290 280 165
553 1470 281
190 1313 256
1001 671 441
43 523 281
1135 779 261
694 562 210
1160 590 324
725 195 420
977 22 169
461 759 208
1097 744 380
1473 1065 154
1387 1460 201
140 1438 215
485 383 432
522 1261 277
515 1305 445
869 1116 222
60 1089 321
615 1076 66
366 1183 303
45 1172 74
777 1176 463
22 590 483
1063 931 240
1261 432 22
1300 270 44
1222 661 217
317 255 494
820 600 496
1062 119 409
582 256 459
372 437 384
813 1368 490
178 1322 270
1282 1009 447
1268 1199 469
515 1346 136
1277 336 396
110 164 107
1369 1116 228
1108 348 146
587 1246 394
981 1282 299
979 357 291
179 252 349
939 385 264
648 208 154
85 1248 115
32 441 447
1014 1202 190
683 36 238
31 790 241
266 384 419
295 392 96
683 529 376
1204 1004 375
503 59 105
734 729 392
14 1001 439
1428 67 336
1491 393 467
1177 1427 390
1107 1472 443
1263 718 408
1490 1335 7
1338 99 60
1373 87 214
915 1448 74
314 441 181
1115 795 149
410 1431 195
279 489 271
276 780 24
582 766 419
139 1067 247
1235 974 176
66 1254 147
777 1108 210
1226 836 116
870 522 99
1130 87 91
714 1366 383
68 1099 370
374 1414 219
1357 244 465
383 30 422
1136 578 164
1423 500 305
495 713 366
368 139 56
1296 63 383
43 1098 110
620 247 5
100 507 268
1289 2 405
1097 969 389
386 138 452
1393 273 11
633 725 397
276 697 171
718 1147 324
506 977 170
1365 1085 442
1413 399 446
1437 1338 32
1435 663 379
1251 319 81
980 486 244
945 894 37
1023 56 407
462 449 327
1223 949 357
1054 1309 390
1457 110 127
404 1202 123
919 1472 30
17 1422 398
1064 130 200
15 103 492
720 229 379
658 429 271
520 1233 171
272 471 201
87 1153 50
42 439 128
1127 512 397
540 380 385
1366 523 445
961 1133 187
1450 130 372
980 863 109
1323 644 250
268 581 184
1400 454 51
507 302 216
565 1240 141
198 310 113
1352 549 283
261 245 486
5 1021 346
371 507 87
781 28 190
1279 778 168
1043 1334 124
601 1368 407
395 678 31
200 1129 328
319 402 394
895 1285 309
1140 1065 390
1250 1162 291
445 405 292
751 979 241
860 1198 422
894 284 342
1255 1022 356
1339 827 223
1365 658 168
332 267 102
1183 314 2
542 217 173
1047 370 350
511 325 294
997 1240 493
488 514 59
251 630 388
892 990 174
1415 282 92
1500 757 199
1005 717 62
21 132 441
338 535 227
384 782 41
1163 693 203
1160 252 235
154 818 486
1363 1259 196
1180 761 61
140 439 310
1301 1438 227
1354 242 162
489 539 420
1256 1476 174
608 886 54
860 1408 257
526 1236 148
414 715 122
1211 1023 354
1007 1430 86
736 1296 441
162 822 260
279 1492 266
22 21 91
1146 1446 434
1230 1174 263
1009 462 13
349 570 116
1060 8 246
368 485 152
529 432 274
346 1169 318
764 175 233
1291 1277 64
1047 1472 328
242 1294 247
1360 1246 58
579 691 71
1197 715 69
531 1214 100
355 1268 32
1013 469 64
293 1335 68
11 131 364
536 1319 27
9 998 432
801 935 179
941 227 89
1348 1159 77
796 484 188
88 763 63
27 1381 189
702 1038 81
1244 1063 244
274 1039 19
624 1145 411
1372 222 266
746 556 357
1272 76 350
540 993 198
943 656 192
1272 1014 433
525 309 280
1073 313 218
119 914 431
435 1324 32
1133 1069 14
914 971 497
145 288 104
567 611 169
735 251 314
130 6 219
394 322 148
817 1440 115
1496 1104 191
893 871 161
1017 1310 147
9 765 110
1002 1187 32
711 952 231
818 1104 289
644 87 217
1057 1337 466
863 902 108
808 902 151
623 504 190
873 885 89
673 426 167
612 1145 193
319 237 107
1240 232 416
255 756 11
66 730 270
554 478 139
1246 616 490
1171 332 339
1412 262 193
91 1367 84
1316 1055 361
1187 1066 482
156 412 456
773 1148 288
1169 783 69
945 463 264
2 890 42
355 41 283
294 513 271
8 444 443
682 279 356
968 777 456
253 326 104
1001 1090 315
1181 1434 404
557 990 403
672 658 368
596 1106 465
755 868 286
913 899 328
1118 325 7
342 448 284
356 817 318
922 788 371
1311 1242 54
446 935 305
373 1164 141
1230 1245 17
1352 744 402
509 749 141
552 1486 152
853 25 302
1493 799 133
425 215 57
71 426 365
1306 705 64
197 679 381
195 1391 114
733 474 315
971 1136 431
1470 331 454
965 1176 19
1346 66 433
1177 77 193
330 1201 402
1209 779 323
108 819 287
583 32 372
521 4 239
275 996 374
1234 265 245
714 1064 78
1289 1335 428
1479 723 146
1232 1361 10
73 1117 173
154 1441 244
1267 1495 137
460 712 139
1394 605 251
554 92 324
784 1219 389
348 660 208
1493 1084 496
428 498 38
888 996 341
672 677 140
408 1293 489
7 1105 422
1371 470 411
1441 527 113
555 922 400
274 754 236
500 1351 437
1282 1475 394
1429 511 258
1491 353 106
186 1428 72
474 589 471
39 562 180
745 747 96
1214 154 370
395 432 181
72 1201 250
97 256 306
684 508 128
598 1016 359
977 617 375
1290 78 209
658 194 172
1339 844 8
426 190 253
1423 1325 232
109 713 171
647 781 218
1056 827 264
470 721 20
1462 392 493
1019 525 275
1436 920 385
216 682 139
706 1383 72
1007 1072 294
229 541 298
192 211 17
757 415 394
1406 1067 61
1330 734 383
1079 665 445
824 242 492
304 910 165
734 1428 55
771 909 174
854 603 32
550 1008 285
952 725 99
351 775 188
12 568 209
929 664 299
937 451 367
1131 420 25
700 1170 173
1295 14 383
689 984 343
809 975 107
386 669 254
417 1251 350
649 1470 464
1127 1448 304
908 165 274
676 122 159
462 1215 443
18 1361 448
420 12 68
1002 1308 104
1442 144 257
367 1273 282
1216 629 454
371 694 151
465 1058 244
1447 50 382
2 121 225
777 888 193
540 482 213
1457 1498 25
1005 840 70
16 352 179
1033 940 255
403 109 162
579 1131 14
822 824 311
358 1483 23
1321 648 388
575 304 5
847 240 366
263 1360 249
566 405 396
740 949 391
283 1348 280
445 1234 206
335 678 305
627 153 275
1444 877 180
237 388 263
957 927 73
758 1163 16
46 1113 257
785 612 201
1370 265 438
1338 1297 12
564 232 111
141 1147 85
27 555 153
126 1356 363
925 773 155
1000 117 430
585 971 90
924 1013 188
844 386 409
1444 771 21
1417 877 284
1293 852 419
760 1192 419
208 350 281
896 194 115
1180 323 327
947 909 41
1339 1203 80
355 856 346
1013 916 22
1300 484 342
128 1494 92
523 1193 473
653 1126 184
313 266 310
1353 587 32
1439 1254 73
15 1415 466
1050 140 335
1042 238 190
710 917 266
797 378 118
1283 608 322
899 63 61
962 1391 241
1447 633 415
230 883 388
970 136 231
696 1008 10
763 54 321
1256 761 260
1377 100 460
79 818 49
747 1043 335
691 54 423
564 87 437
1141 515 233
168 804 397
815 1371 140
122 1199 27
905 172 312
804 1412 63
209 1369 290
157 1127 85
43 1324 320
1199 1495 36
804 500 466
93 1003 355
937 1202 174
114 6 291
626 1491 168
1020 167 305
744 426 234
100 439 238
1201 602 450
244 575 12
1482 749 190
268 404 344
108 1128 160
890 982 167
255 256 299
1199 707 125
856 543 74
1407 473 409
1378 806 232
1038 860 463
1275 1297 78
623 555 206
22 257 348
888 732 444
622 608 119
1280 116 107
5 190 495
130 220 238
1389 341 7
1244 759 38
372 1107 168
966 93 378
787 72 162
307 880 481
1499 1148 290
844 566 384
139 1155 471
328 244 46
1006 210 403
814 381 77
1331 1272 91
125 162 451
692 213 316
300 1362 31
91 240 227
1036 458 115
68 879 159
1267 1293 254
1076 1067 458
335 601 37
1178 237 110
318 1053 459
630 1400 427
664 888 44
167 220 297
1178 2 474
143 1261 65
1102 324 279
1351 1129 238
837 1139 419
494 631 192
831 2 242
870 1073 67
1410 1434 480
1291 634 125
1423 207 289
1294 238 476
186 732 413
1051 48 341
1216 59 296
580 1055 290
698 804 340
1294 286 354
687 469 255
5 745 391
960 520 16
992 519 195
513 562 126
786 695 379
572 115 492
1178 288 318
1330 1358 292
549 615 15
253 553 116
1225 464 283
1486 1102 480
103 94 252
294 383 123
120 1453 143
821 777 104
608 1000 279
1185 857 385
261 1412 49
1185 4 242
250 592 382
282 34 104
844 249 167
545 516 224
956 1299 414
1068 723 258
139 1381 145
497 1322 191
1472 855 491
1309 1310 21
181 491 270
212 1453 131
872 406 419
1422 473 51
203 900 100
1182 1484 469
449 1427 95
781 1170 111
1384 415 141
1430 200 417
962 896 11
299 869 60
376 653 33
1341 1141 221
246 9 465
362 349 15
1219 1025 215
1307 1397 206
1211 1377 48
455 1414 58
237 1383 483
62 1 30
843 743 485
1202 143 32
1365 1465 257
418 614 366
128 1255 14
401 915 403
1491 503 219
1204 710 317
1472 944 145
1071 741 142
239 684 455
894 111 120
177 476 28
38 1205 224
1391 884 248
1193 345 127
950 1207 255
431 196 443
347 67 339
84 1093 25
458 1401 321
825 207 400
175 658 230
77 877 192
597 1471 463
1068 839 66
1 33 187
306 760 40
1332 1051 442
107 971 265
248 1077 472
742 1460 313
1101 978 364
1087 519 378
436 11 410
656 1427 358
683 482 313
1314 1268 473
239 1057 368
1159 1059 435
828 1496 170
935 1209 14
875 912 146
295 990 361
612 1064 309
1375 320 103
306 302 185
1224 425 497
532 575 83
122 700 40
111 617 373
1112 1347 59
1283 1400 367
914 1318 348
562 1111 465
762 1145 69
1311 891 88
468 1333 180
1025 944 126
969 1184 431
344 1106 213
316 1307 206
1196 1125 127
29 10 248
1364 621 15
989 885 437
867 367 67
1088 117 408
271 951 346
346 863 34
790 788 435
944 401 296
66 1394 96
1258 1292 437
730 636 466
1157 481 327
302 996 15
986 775 92
6 586 459
1473 200 495
363 1443 382
553 926 14
915 884 90
1279 52 28
1452 495 459
903 878 257
484 905 298
1488 638 403
628 552 222
183 548 358
709 1247 177
1123 63 230
193 186 380
1242 323 293
1030 760 397
1287 1475 206
289 708 13
1255 1238 101
1363 1228 286
379 465 361
971 356 7
826 667 27
438 307 464
1465 159 129
908 1358 196
191 540 2
568 799 391
1127 1483 322
178 1162 94
1103 1413 3
828 734 120
398 1073 484
391 631 234
1488 319 270
733 138 262
451 838 39
413 1272 142
772 1380 385
1470 300 25
675 1316 302
177 416 98
896 1399 282
932 377 414
202 607 194
1494 155 321
959 1037 275
742 10 400
832 71 276
955 1111 479
1066 1041 249
556 935 445
1099 759 357
1440 1448 418
1457 768 265
445 1023 272
1084 991 81
621 587 322
486 40 95
385 830 18
724 477 481
872 704 154
1173 663 324
1188 876 386
14 1377 276
25 367 29
1061 898 162
123 628 174
906 453 301
423 1345 84
20 739 401
825 119 483
195 1495 20
1169 1350 456
160 843 233
37 1451 457
1081 298 106
628 669 374
520 1324 306
904 1306 327
1309 1246 261
27 878 345
970 30 323
1274 116 112
266 599 367
729 736 97
464 839 2
1424 408 178
220 711 46
666 351 406
729 581 319
801 837 26
110 1487 308
985 1292 499
860 339 147
1278 904 84
824 873 132
220 1019 472
1197 579 412
146 556 337
863 1119 86
205 384 416
328 151 382
1198 1287 439
749 454 58
240 862 115
591 1070 212
225 68 80
508 701 119
485 908 40
736 1173 487
864 1073 266
384 108 414
788 1465 319
346 641 214
272 309 133
999 665 500
466 482 22
1018 707 136
799 1337 202
85 528 368
1050 1093 155
1102 1490 374
167 1143 287
1388 617 69
656 1116 92
1314 1147 9
637 115 171
1126 514 296
820 1095 346
695 87 190
522 70 43
377 1171 265
951 1283 200
591 41 275
788 327 202
23 403 103
1342 1064 441
172 974 45
1428 1045 449
1103 423 484
188 612 51
557 734 255
1049 906 114
214 1156 202
910 1433 457
870 1083 410
235 41 50
1093 412 123
711 511 101
509 1284 165
1001 1482 369
379 882 341
437 933 323
1085 295 412
229 1021 489
766 710 465
761 894 131
92 607 84
814 101 178
471 383 227
326 1280 213
180 881 230
899 801 241
182 720 274
893 1261 190
1422 1112 167
1298 560 278
999 244 53
1316 12 340
452 1218 282
737 645 275
966 886 250
1329 1473 494
419 202 220
664 198 2
284 623 310
649 820 358
1087 299 388
1008 1282 486
1450 609 9
65 403 368
2 871 303
812 349 473
94 872 470
1111 864 240
27 1028 413
1157 762 173
1128 264 195
144 633 166
277 661 153
1438 1053 337
471 827 102
285 860 407
615 1121 18
1084 98 498
649 959 419
732 758 499
880 1224 360
779 442 449
179 1006 292
621 938 301
310 1239 30
942 1117 463
265 552 333
1273 1244 423
511 1197 171
1261 172 30
528 1133 370
418 467 399
909 738 414
397 1489 418
413 104 226
1095 995 121
551 119 365
554 539 13
746 1028 17
441 16 283
144 958 114
856 535 266
498 477 89
1154 329 481
90 71 441
447 495 385
1458 49 241
902 837 381
522 508 68
351 489 2
1326 588 297
636 773 275
10 358 221
1364 724 231
1093 1217 153
338 143 88
459 404 384
257 1121 231
1344 698 444
1119 1235 84
665 424 1
168 421 71
1212 274 497
212 1195 36
239 1315 13
870 297 477
466 1253 209
1105 681 18
424 300 75
364 491 254
607 72 118
682 1198 408
643 624 237
853 1295 353
1272 1434 311
642 538 22
278 753 311
557 785 292
1324 1486 19
1499 1277 363
1293 977 451
1362 1485 294
133 423 415
811 332 253
304 1077 62
157 759 374
1023 28 148
897 137 313
210 1121 270
291 336 457
187 912 432
1203 212 154
232 974 277
989 65 196
855 293 488
647 926 269
922 182 233
93 327 147
965 1260 190
904 847 177
1104 1342 333
886 471 202
473 353 197
1479 858 310
1173 34 335
874 411 65
291 727 90
697 304 160
531 973 266
834 1144 268
485 430 224
754 730 357
153 1164 459
14 46 264
398 287 267
1399 1446 403
701 101 334
414 1498 368
1047 557 76
353 73 95
476 767 331
384 855 101
722 1058 208
1330 33 433
977 559 438
211 859 17
500 368 122
1228 1494 178
1330 31 415
852 378 497
442 372 3
767 667 147
24 222 142
148 1079 364
1468 1487 125
558 49 71
1141 1433 217
337 1466 458
265 260 22
1374 731 462
1453 1353 220
1080 327 293
614 1209 93
499 846 483
890 1246 176
95 849 230
821 1318 21
615 687 351
1394 1234 399
362 190 472
264 78 114
375 476 404
197 221 271
268 253 242
1214 347 17
1111 12 221
1415 743 370
28 391 347
717 869 128
578 1138 351
1434 487 385
204 271 17
1337 614 345
1010 343 403
1296 1339 184
1417 248 448
900 946 186
537 1301 9
1324 68 177
555 529 404
315 16 266
1 1411 157
1437 1169 224
1484 988 314
1173 471 346
1112 1419 368
1391 865 246
1052 1286 56
314 1462 374
71 152 422
718 937 488
347 1218 147
761 64 189
25 1276 446
484 1331 50
871 591 116
369 1 434
90 1287 478
511 943 292
1282 1315 269
97 1061 217
137 737 223
270 981 33
561 969 17
1462 590 483
1418 1097 83
819 946 279
1310 46 203
442 397 417
384 1484 293
1097 692 109
804 348 432
702 256 314
642 1228 169
19 779 470
1474 1043 15
1383 1131 150
1399 148 454
1145 172 265
67 464 261
1357 1248 158
956 191 100
798 1253 10
1451 531 392
456 647 446
714 83 314
710 1485 384
1316 572 275
1268 586 368
1316 488 55
908 499 136
826 380 103
1256 1172 282
1038 813 275
1243 877 269
567 189 461
1269 1484 474
1242 911 285
369 878 153
184 800 344
948 973 338
1185 1140 135
633 255 87
288 422 189
